kind,mesh_index,submesh_index,lod_index,view,path,width,height
mesh,23,,0,hero,mesh/m023/l00_hero.bmp,640,640
mesh,23,,0,side,mesh/m023/l00_side.bmp,640,640
mesh,23,,0,top,mesh/m023/l00_top.bmp,640,640
mesh,23,,1,hero,mesh/m023/l01_hero.bmp,640,640
mesh,23,,1,side,mesh/m023/l01_side.bmp,640,640
mesh,23,,1,top,mesh/m023/l01_top.bmp,640,640
mesh,23,,2,hero,mesh/m023/l02_hero.bmp,640,640
mesh,23,,2,side,mesh/m023/l02_side.bmp,640,640
mesh,23,,2,top,mesh/m023/l02_top.bmp,640,640
mesh,23,,3,hero,mesh/m023/l03_hero.bmp,640,640
mesh,23,,3,side,mesh/m023/l03_side.bmp,640,640
mesh,23,,3,top,mesh/m023/l03_top.bmp,640,640
mesh,23,,4,hero,mesh/m023/l04_hero.bmp,640,640
mesh,23,,4,side,mesh/m023/l04_side.bmp,640,640
mesh,23,,4,top,mesh/m023/l04_top.bmp,640,640
mesh,23,,5,hero,mesh/m023/l05_hero.bmp,640,640
mesh,23,,5,side,mesh/m023/l05_side.bmp,640,640
mesh,23,,5,top,mesh/m023/l05_top.bmp,640,640
mesh,23,,6,hero,mesh/m023/l06_hero.bmp,640,640
mesh,23,,6,side,mesh/m023/l06_side.bmp,640,640
mesh,23,,6,top,mesh/m023/l06_top.bmp,640,640
submesh,23,0,0,hero,submesh/m023_s00/l00_hero.bmp,640,640
submesh,23,0,1,hero,submesh/m023_s00/l01_hero.bmp,640,640
submesh,23,0,2,hero,submesh/m023_s00/l02_hero.bmp,640,640
submesh,23,0,3,hero,submesh/m023_s00/l03_hero.bmp,640,640
submesh,23,0,4,hero,submesh/m023_s00/l04_hero.bmp,640,640
submesh,23,0,5,hero,submesh/m023_s00/l05_hero.bmp,640,640
submesh,23,0,6,hero,submesh/m023_s00/l06_hero.bmp,640,640
mesh,24,,0,hero,mesh/m024/l00_hero.bmp,640,640
mesh,24,,0,side,mesh/m024/l00_side.bmp,640,640
mesh,24,,0,top,mesh/m024/l00_top.bmp,640,640
mesh,24,,1,hero,mesh/m024/l01_hero.bmp,640,640
mesh,24,,1,side,mesh/m024/l01_side.bmp,640,640
mesh,24,,1,top,mesh/m024/l01_top.bmp,640,640
mesh,24,,2,hero,mesh/m024/l02_hero.bmp,640,640
mesh,24,,2,side,mesh/m024/l02_side.bmp,640,640
mesh,24,,2,top,mesh/m024/l02_top.bmp,640,640
mesh,24,,3,hero,mesh/m024/l03_hero.bmp,640,640
mesh,24,,3,side,mesh/m024/l03_side.bmp,640,640
mesh,24,,3,top,mesh/m024/l03_top.bmp,640,640
mesh,24,,4,hero,mesh/m024/l04_hero.bmp,640,640
mesh,24,,4,side,mesh/m024/l04_side.bmp,640,640
mesh,24,,4,top,mesh/m024/l04_top.bmp,640,640
mesh,24,,5,hero,mesh/m024/l05_hero.bmp,640,640
mesh,24,,5,side,mesh/m024/l05_side.bmp,640,640
mesh,24,,5,top,mesh/m024/l05_top.bmp,640,640
mesh,24,,6,hero,mesh/m024/l06_hero.bmp,640,640
mesh,24,,6,side,mesh/m024/l06_side.bmp,640,640
mesh,24,,6,top,mesh/m024/l06_top.bmp,640,640
submesh,24,0,0,hero,submesh/m024_s00/l00_hero.bmp,640,640
submesh,24,0,1,hero,submesh/m024_s00/l01_hero.bmp,640,640
submesh,24,0,2,hero,submesh/m024_s00/l02_hero.bmp,640,640
submesh,24,0,3,hero,submesh/m024_s00/l03_hero.bmp,640,640
submesh,24,0,4,hero,submesh/m024_s00/l04_hero.bmp,640,640
submesh,24,0,5,hero,submesh/m024_s00/l05_hero.bmp,640,640
submesh,24,0,6,hero,submesh/m024_s00/l06_hero.bmp,640,640
mesh,25,,0,hero,mesh/m025/l00_hero.bmp,640,640
mesh,25,,0,side,mesh/m025/l00_side.bmp,640,640
mesh,25,,0,top,mesh/m025/l00_top.bmp,640,640
mesh,25,,1,hero,mesh/m025/l01_hero.bmp,640,640
mesh,25,,1,side,mesh/m025/l01_side.bmp,640,640
mesh,25,,1,top,mesh/m025/l01_top.bmp,640,640
mesh,25,,2,hero,mesh/m025/l02_hero.bmp,640,640
mesh,25,,2,side,mesh/m025/l02_side.bmp,640,640
mesh,25,,2,top,mesh/m025/l02_top.bmp,640,640
mesh,25,,3,hero,mesh/m025/l03_hero.bmp,640,640
mesh,25,,3,side,mesh/m025/l03_side.bmp,640,640
mesh,25,,3,top,mesh/m025/l03_top.bmp,640,640
mesh,25,,4,hero,mesh/m025/l04_hero.bmp,640,640
mesh,25,,4,side,mesh/m025/l04_side.bmp,640,640
mesh,25,,4,top,mesh/m025/l04_top.bmp,640,640
mesh,25,,5,hero,mesh/m025/l05_hero.bmp,640,640
mesh,25,,5,side,mesh/m025/l05_side.bmp,640,640
mesh,25,,5,top,mesh/m025/l05_top.bmp,640,640
mesh,25,,6,hero,mesh/m025/l06_hero.bmp,640,640
mesh,25,,6,side,mesh/m025/l06_side.bmp,640,640
mesh,25,,6,top,mesh/m025/l06_top.bmp,640,640
submesh,25,0,0,hero,submesh/m025_s00/l00_hero.bmp,640,640
submesh,25,0,1,hero,submesh/m025_s00/l01_hero.bmp,640,640
submesh,25,0,2,hero,submesh/m025_s00/l02_hero.bmp,640,640
submesh,25,0,3,hero,submesh/m025_s00/l03_hero.bmp,640,640
submesh,25,0,4,hero,submesh/m025_s00/l04_hero.bmp,640,640
submesh,25,0,5,hero,submesh/m025_s00/l05_hero.bmp,640,640
submesh,25,0,6,hero,submesh/m025_s00/l06_hero.bmp,640,640
mesh,26,,0,hero,mesh/m026/l00_hero.bmp,640,640
mesh,26,,0,side,mesh/m026/l00_side.bmp,640,640
mesh,26,,0,top,mesh/m026/l00_top.bmp,640,640
mesh,26,,1,hero,mesh/m026/l01_hero.bmp,640,640
mesh,26,,1,side,mesh/m026/l01_side.bmp,640,640
mesh,26,,1,top,mesh/m026/l01_top.bmp,640,640
mesh,26,,2,hero,mesh/m026/l02_hero.bmp,640,640
mesh,26,,2,side,mesh/m026/l02_side.bmp,640,640
mesh,26,,2,top,mesh/m026/l02_top.bmp,640,640
mesh,26,,3,hero,mesh/m026/l03_hero.bmp,640,640
mesh,26,,3,side,mesh/m026/l03_side.bmp,640,640
mesh,26,,3,top,mesh/m026/l03_top.bmp,640,640
mesh,26,,4,hero,mesh/m026/l04_hero.bmp,640,640
mesh,26,,4,side,mesh/m026/l04_side.bmp,640,640
mesh,26,,4,top,mesh/m026/l04_top.bmp,640,640
mesh,26,,5,hero,mesh/m026/l05_hero.bmp,640,640
mesh,26,,5,side,mesh/m026/l05_side.bmp,640,640
mesh,26,,5,top,mesh/m026/l05_top.bmp,640,640
mesh,26,,6,hero,mesh/m026/l06_hero.bmp,640,640
mesh,26,,6,side,mesh/m026/l06_side.bmp,640,640
mesh,26,,6,top,mesh/m026/l06_top.bmp,640,640
submesh,26,0,0,hero,submesh/m026_s00/l00_hero.bmp,640,640
submesh,26,0,1,hero,submesh/m026_s00/l01_hero.bmp,640,640
submesh,26,0,2,hero,submesh/m026_s00/l02_hero.bmp,640,640
submesh,26,0,3,hero,submesh/m026_s00/l03_hero.bmp,640,640
submesh,26,0,4,hero,submesh/m026_s00/l04_hero.bmp,640,640
submesh,26,0,5,hero,submesh/m026_s00/l05_hero.bmp,640,640
submesh,26,0,6,hero,submesh/m026_s00/l06_hero.bmp,640,640
mesh,27,,0,hero,mesh/m027/l00_hero.bmp,640,640
mesh,27,,0,side,mesh/m027/l00_side.bmp,640,640
mesh,27,,0,top,mesh/m027/l00_top.bmp,640,640
mesh,27,,1,hero,mesh/m027/l01_hero.bmp,640,640
mesh,27,,1,side,mesh/m027/l01_side.bmp,640,640
mesh,27,,1,top,mesh/m027/l01_top.bmp,640,640
mesh,27,,2,hero,mesh/m027/l02_hero.bmp,640,640
mesh,27,,2,side,mesh/m027/l02_side.bmp,640,640
mesh,27,,2,top,mesh/m027/l02_top.bmp,640,640
mesh,27,,3,hero,mesh/m027/l03_hero.bmp,640,640
mesh,27,,3,side,mesh/m027/l03_side.bmp,640,640
mesh,27,,3,top,mesh/m027/l03_top.bmp,640,640
mesh,27,,4,hero,mesh/m027/l04_hero.bmp,640,640
mesh,27,,4,side,mesh/m027/l04_side.bmp,640,640
mesh,27,,4,top,mesh/m027/l04_top.bmp,640,640
mesh,27,,5,hero,mesh/m027/l05_hero.bmp,640,640
mesh,27,,5,side,mesh/m027/l05_side.bmp,640,640
mesh,27,,5,top,mesh/m027/l05_top.bmp,640,640
mesh,27,,6,hero,mesh/m027/l06_hero.bmp,640,640
mesh,27,,6,side,mesh/m027/l06_side.bmp,640,640
mesh,27,,6,top,mesh/m027/l06_top.bmp,640,640
submesh,27,0,0,hero,submesh/m027_s00/l00_hero.bmp,640,640
submesh,27,0,1,hero,submesh/m027_s00/l01_hero.bmp,640,640
submesh,27,0,2,hero,submesh/m027_s00/l02_hero.bmp,640,640
submesh,27,0,3,hero,submesh/m027_s00/l03_hero.bmp,640,640
submesh,27,0,4,hero,submesh/m027_s00/l04_hero.bmp,640,640
submesh,27,0,5,hero,submesh/m027_s00/l05_hero.bmp,640,640
submesh,27,0,6,hero,submesh/m027_s00/l06_hero.bmp,640,640
mesh,28,,0,hero,mesh/m028/l00_hero.bmp,640,640
mesh,28,,0,side,mesh/m028/l00_side.bmp,640,640
mesh,28,,0,top,mesh/m028/l00_top.bmp,640,640
mesh,28,,1,hero,mesh/m028/l01_hero.bmp,640,640
mesh,28,,1,side,mesh/m028/l01_side.bmp,640,640
mesh,28,,1,top,mesh/m028/l01_top.bmp,640,640
mesh,28,,2,hero,mesh/m028/l02_hero.bmp,640,640
mesh,28,,2,side,mesh/m028/l02_side.bmp,640,640
mesh,28,,2,top,mesh/m028/l02_top.bmp,640,640
mesh,28,,3,hero,mesh/m028/l03_hero.bmp,640,640
mesh,28,,3,side,mesh/m028/l03_side.bmp,640,640
mesh,28,,3,top,mesh/m028/l03_top.bmp,640,640
mesh,28,,4,hero,mesh/m028/l04_hero.bmp,640,640
mesh,28,,4,side,mesh/m028/l04_side.bmp,640,640
mesh,28,,4,top,mesh/m028/l04_top.bmp,640,640
mesh,28,,5,hero,mesh/m028/l05_hero.bmp,640,640
mesh,28,,5,side,mesh/m028/l05_side.bmp,640,640
mesh,28,,5,top,mesh/m028/l05_top.bmp,640,640
mesh,28,,6,hero,mesh/m028/l06_hero.bmp,640,640
mesh,28,,6,side,mesh/m028/l06_side.bmp,640,640
mesh,28,,6,top,mesh/m028/l06_top.bmp,640,640
submesh,28,0,0,hero,submesh/m028_s00/l00_hero.bmp,640,640
submesh,28,0,1,hero,submesh/m028_s00/l01_hero.bmp,640,640
submesh,28,0,2,hero,submesh/m028_s00/l02_hero.bmp,640,640
submesh,28,0,3,hero,submesh/m028_s00/l03_hero.bmp,640,640
submesh,28,0,4,hero,submesh/m028_s00/l04_hero.bmp,640,640
submesh,28,0,5,hero,submesh/m028_s00/l05_hero.bmp,640,640
submesh,28,0,6,hero,submesh/m028_s00/l06_hero.bmp,640,640
mesh,29,,0,hero,mesh/m029/l00_hero.bmp,640,640
mesh,29,,0,side,mesh/m029/l00_side.bmp,640,640
mesh,29,,0,top,mesh/m029/l00_top.bmp,640,640
mesh,29,,1,hero,mesh/m029/l01_hero.bmp,640,640
mesh,29,,1,side,mesh/m029/l01_side.bmp,640,640
mesh,29,,1,top,mesh/m029/l01_top.bmp,640,640
mesh,29,,2,hero,mesh/m029/l02_hero.bmp,640,640
mesh,29,,2,side,mesh/m029/l02_side.bmp,640,640
mesh,29,,2,top,mesh/m029/l02_top.bmp,640,640
mesh,29,,3,hero,mesh/m029/l03_hero.bmp,640,640
mesh,29,,3,side,mesh/m029/l03_side.bmp,640,640
mesh,29,,3,top,mesh/m029/l03_top.bmp,640,640
mesh,29,,4,hero,mesh/m029/l04_hero.bmp,640,640
mesh,29,,4,side,mesh/m029/l04_side.bmp,640,640
mesh,29,,4,top,mesh/m029/l04_top.bmp,640,640
mesh,29,,5,hero,mesh/m029/l05_hero.bmp,640,640
mesh,29,,5,side,mesh/m029/l05_side.bmp,640,640
mesh,29,,5,top,mesh/m029/l05_top.bmp,640,640
mesh,29,,6,hero,mesh/m029/l06_hero.bmp,640,640
mesh,29,,6,side,mesh/m029/l06_side.bmp,640,640
mesh,29,,6,top,mesh/m029/l06_top.bmp,640,640
submesh,29,0,0,hero,submesh/m029_s00/l00_hero.bmp,640,640
submesh,29,0,1,hero,submesh/m029_s00/l01_hero.bmp,640,640
submesh,29,0,2,hero,submesh/m029_s00/l02_hero.bmp,640,640
submesh,29,0,3,hero,submesh/m029_s00/l03_hero.bmp,640,640
submesh,29,0,4,hero,submesh/m029_s00/l04_hero.bmp,640,640
submesh,29,0,5,hero,submesh/m029_s00/l05_hero.bmp,640,640
submesh,29,0,6,hero,submesh/m029_s00/l06_hero.bmp,640,640
mesh,30,,0,hero,mesh/m030/l00_hero.bmp,640,640
mesh,30,,0,side,mesh/m030/l00_side.bmp,640,640
mesh,30,,0,top,mesh/m030/l00_top.bmp,640,640
mesh,30,,1,hero,mesh/m030/l01_hero.bmp,640,640
mesh,30,,1,side,mesh/m030/l01_side.bmp,640,640
mesh,30,,1,top,mesh/m030/l01_top.bmp,640,640
mesh,30,,2,hero,mesh/m030/l02_hero.bmp,640,640
mesh,30,,2,side,mesh/m030/l02_side.bmp,640,640
mesh,30,,2,top,mesh/m030/l02_top.bmp,640,640
mesh,30,,3,hero,mesh/m030/l03_hero.bmp,640,640
mesh,30,,3,side,mesh/m030/l03_side.bmp,640,640
mesh,30,,3,top,mesh/m030/l03_top.bmp,640,640
mesh,30,,4,hero,mesh/m030/l04_hero.bmp,640,640
mesh,30,,4,side,mesh/m030/l04_side.bmp,640,640
mesh,30,,4,top,mesh/m030/l04_top.bmp,640,640
mesh,30,,5,hero,mesh/m030/l05_hero.bmp,640,640
mesh,30,,5,side,mesh/m030/l05_side.bmp,640,640
mesh,30,,5,top,mesh/m030/l05_top.bmp,640,640
mesh,30,,6,hero,mesh/m030/l06_hero.bmp,640,640
mesh,30,,6,side,mesh/m030/l06_side.bmp,640,640
mesh,30,,6,top,mesh/m030/l06_top.bmp,640,640
submesh,30,0,0,hero,submesh/m030_s00/l00_hero.bmp,640,640
submesh,30,0,1,hero,submesh/m030_s00/l01_hero.bmp,640,640
submesh,30,0,2,hero,submesh/m030_s00/l02_hero.bmp,640,640
submesh,30,0,3,hero,submesh/m030_s00/l03_hero.bmp,640,640
submesh,30,0,4,hero,submesh/m030_s00/l04_hero.bmp,640,640
submesh,30,0,5,hero,submesh/m030_s00/l05_hero.bmp,640,640
submesh,30,0,6,hero,submesh/m030_s00/l06_hero.bmp,640,640
mesh,31,,0,hero,mesh/m031/l00_hero.bmp,640,640
mesh,31,,0,side,mesh/m031/l00_side.bmp,640,640
mesh,31,,0,top,mesh/m031/l00_top.bmp,640,640
mesh,31,,1,hero,mesh/m031/l01_hero.bmp,640,640
mesh,31,,1,side,mesh/m031/l01_side.bmp,640,640
mesh,31,,1,top,mesh/m031/l01_top.bmp,640,640
mesh,31,,2,hero,mesh/m031/l02_hero.bmp,640,640
mesh,31,,2,side,mesh/m031/l02_side.bmp,640,640
mesh,31,,2,top,mesh/m031/l02_top.bmp,640,640
mesh,31,,3,hero,mesh/m031/l03_hero.bmp,640,640
mesh,31,,3,side,mesh/m031/l03_side.bmp,640,640
mesh,31,,3,top,mesh/m031/l03_top.bmp,640,640
mesh,31,,4,hero,mesh/m031/l04_hero.bmp,640,640
mesh,31,,4,side,mesh/m031/l04_side.bmp,640,640
mesh,31,,4,top,mesh/m031/l04_top.bmp,640,640
mesh,31,,5,hero,mesh/m031/l05_hero.bmp,640,640
mesh,31,,5,side,mesh/m031/l05_side.bmp,640,640
mesh,31,,5,top,mesh/m031/l05_top.bmp,640,640
mesh,31,,6,hero,mesh/m031/l06_hero.bmp,640,640
mesh,31,,6,side,mesh/m031/l06_side.bmp,640,640
mesh,31,,6,top,mesh/m031/l06_top.bmp,640,640
submesh,31,0,0,hero,submesh/m031_s00/l00_hero.bmp,640,640
submesh,31,0,1,hero,submesh/m031_s00/l01_hero.bmp,640,640
submesh,31,0,2,hero,submesh/m031_s00/l02_hero.bmp,640,640
submesh,31,0,3,hero,submesh/m031_s00/l03_hero.bmp,640,640
submesh,31,0,4,hero,submesh/m031_s00/l04_hero.bmp,640,640
submesh,31,0,5,hero,submesh/m031_s00/l05_hero.bmp,640,640
submesh,31,0,6,hero,submesh/m031_s00/l06_hero.bmp,640,640
mesh,32,,0,hero,mesh/m032/l00_hero.bmp,640,640
mesh,32,,0,side,mesh/m032/l00_side.bmp,640,640
mesh,32,,0,top,mesh/m032/l00_top.bmp,640,640
mesh,32,,1,hero,mesh/m032/l01_hero.bmp,640,640
mesh,32,,1,side,mesh/m032/l01_side.bmp,640,640
mesh,32,,1,top,mesh/m032/l01_top.bmp,640,640
mesh,32,,2,hero,mesh/m032/l02_hero.bmp,640,640
mesh,32,,2,side,mesh/m032/l02_side.bmp,640,640
mesh,32,,2,top,mesh/m032/l02_top.bmp,640,640
mesh,32,,3,hero,mesh/m032/l03_hero.bmp,640,640
mesh,32,,3,side,mesh/m032/l03_side.bmp,640,640
mesh,32,,3,top,mesh/m032/l03_top.bmp,640,640
mesh,32,,4,hero,mesh/m032/l04_hero.bmp,640,640
mesh,32,,4,side,mesh/m032/l04_side.bmp,640,640
mesh,32,,4,top,mesh/m032/l04_top.bmp,640,640
mesh,32,,5,hero,mesh/m032/l05_hero.bmp,640,640
mesh,32,,5,side,mesh/m032/l05_side.bmp,640,640
mesh,32,,5,top,mesh/m032/l05_top.bmp,640,640
mesh,32,,6,hero,mesh/m032/l06_hero.bmp,640,640
mesh,32,,6,side,mesh/m032/l06_side.bmp,640,640
mesh,32,,6,top,mesh/m032/l06_top.bmp,640,640
submesh,32,0,0,hero,submesh/m032_s00/l00_hero.bmp,640,640
submesh,32,0,1,hero,submesh/m032_s00/l01_hero.bmp,640,640
submesh,32,0,2,hero,submesh/m032_s00/l02_hero.bmp,640,640
submesh,32,0,3,hero,submesh/m032_s00/l03_hero.bmp,640,640
submesh,32,0,4,hero,submesh/m032_s00/l04_hero.bmp,640,640
submesh,32,0,5,hero,submesh/m032_s00/l05_hero.bmp,640,640
submesh,32,0,6,hero,submesh/m032_s00/l06_hero.bmp,640,640
mesh,33,,0,hero,mesh/m033/l00_hero.bmp,640,640
mesh,33,,0,side,mesh/m033/l00_side.bmp,640,640
mesh,33,,0,top,mesh/m033/l00_top.bmp,640,640
mesh,33,,1,hero,mesh/m033/l01_hero.bmp,640,640
mesh,33,,1,side,mesh/m033/l01_side.bmp,640,640
mesh,33,,1,top,mesh/m033/l01_top.bmp,640,640
mesh,33,,2,hero,mesh/m033/l02_hero.bmp,640,640
mesh,33,,2,side,mesh/m033/l02_side.bmp,640,640
mesh,33,,2,top,mesh/m033/l02_top.bmp,640,640
mesh,33,,3,hero,mesh/m033/l03_hero.bmp,640,640
mesh,33,,3,side,mesh/m033/l03_side.bmp,640,640
mesh,33,,3,top,mesh/m033/l03_top.bmp,640,640
mesh,33,,4,hero,mesh/m033/l04_hero.bmp,640,640
mesh,33,,4,side,mesh/m033/l04_side.bmp,640,640
mesh,33,,4,top,mesh/m033/l04_top.bmp,640,640
mesh,33,,5,hero,mesh/m033/l05_hero.bmp,640,640
mesh,33,,5,side,mesh/m033/l05_side.bmp,640,640
mesh,33,,5,top,mesh/m033/l05_top.bmp,640,640
mesh,33,,6,hero,mesh/m033/l06_hero.bmp,640,640
mesh,33,,6,side,mesh/m033/l06_side.bmp,640,640
mesh,33,,6,top,mesh/m033/l06_top.bmp,640,640
submesh,33,0,0,hero,submesh/m033_s00/l00_hero.bmp,640,640
submesh,33,0,1,hero,submesh/m033_s00/l01_hero.bmp,640,640
submesh,33,0,2,hero,submesh/m033_s00/l02_hero.bmp,640,640
submesh,33,0,3,hero,submesh/m033_s00/l03_hero.bmp,640,640
submesh,33,0,4,hero,submesh/m033_s00/l04_hero.bmp,640,640
submesh,33,0,5,hero,submesh/m033_s00/l05_hero.bmp,640,640
submesh,33,0,6,hero,submesh/m033_s00/l06_hero.bmp,640,640
mesh,34,,0,hero,mesh/m034/l00_hero.bmp,640,640
mesh,34,,0,side,mesh/m034/l00_side.bmp,640,640
mesh,34,,0,top,mesh/m034/l00_top.bmp,640,640
mesh,34,,1,hero,mesh/m034/l01_hero.bmp,640,640
mesh,34,,1,side,mesh/m034/l01_side.bmp,640,640
mesh,34,,1,top,mesh/m034/l01_top.bmp,640,640
mesh,34,,2,hero,mesh/m034/l02_hero.bmp,640,640
mesh,34,,2,side,mesh/m034/l02_side.bmp,640,640
mesh,34,,2,top,mesh/m034/l02_top.bmp,640,640
mesh,34,,3,hero,mesh/m034/l03_hero.bmp,640,640
mesh,34,,3,side,mesh/m034/l03_side.bmp,640,640
mesh,34,,3,top,mesh/m034/l03_top.bmp,640,640
mesh,34,,4,hero,mesh/m034/l04_hero.bmp,640,640
mesh,34,,4,side,mesh/m034/l04_side.bmp,640,640
mesh,34,,4,top,mesh/m034/l04_top.bmp,640,640
mesh,34,,5,hero,mesh/m034/l05_hero.bmp,640,640
mesh,34,,5,side,mesh/m034/l05_side.bmp,640,640
mesh,34,,5,top,mesh/m034/l05_top.bmp,640,640
mesh,34,,6,hero,mesh/m034/l06_hero.bmp,640,640
mesh,34,,6,side,mesh/m034/l06_side.bmp,640,640
mesh,34,,6,top,mesh/m034/l06_top.bmp,640,640
submesh,34,0,0,hero,submesh/m034_s00/l00_hero.bmp,640,640
submesh,34,0,1,hero,submesh/m034_s00/l01_hero.bmp,640,640
submesh,34,0,2,hero,submesh/m034_s00/l02_hero.bmp,640,640
submesh,34,0,3,hero,submesh/m034_s00/l03_hero.bmp,640,640
submesh,34,0,4,hero,submesh/m034_s00/l04_hero.bmp,640,640
submesh,34,0,5,hero,submesh/m034_s00/l05_hero.bmp,640,640
submesh,34,0,6,hero,submesh/m034_s00/l06_hero.bmp,640,640
mesh,35,,0,hero,mesh/m035/l00_hero.bmp,640,640
mesh,35,,0,side,mesh/m035/l00_side.bmp,640,640
mesh,35,,0,top,mesh/m035/l00_top.bmp,640,640
mesh,35,,1,hero,mesh/m035/l01_hero.bmp,640,640
mesh,35,,1,side,mesh/m035/l01_side.bmp,640,640
mesh,35,,1,top,mesh/m035/l01_top.bmp,640,640
mesh,35,,2,hero,mesh/m035/l02_hero.bmp,640,640
mesh,35,,2,side,mesh/m035/l02_side.bmp,640,640
mesh,35,,2,top,mesh/m035/l02_top.bmp,640,640
mesh,35,,3,hero,mesh/m035/l03_hero.bmp,640,640
mesh,35,,3,side,mesh/m035/l03_side.bmp,640,640
mesh,35,,3,top,mesh/m035/l03_top.bmp,640,640
mesh,35,,4,hero,mesh/m035/l04_hero.bmp,640,640
mesh,35,,4,side,mesh/m035/l04_side.bmp,640,640
mesh,35,,4,top,mesh/m035/l04_top.bmp,640,640
mesh,35,,5,hero,mesh/m035/l05_hero.bmp,640,640
mesh,35,,5,side,mesh/m035/l05_side.bmp,640,640
mesh,35,,5,top,mesh/m035/l05_top.bmp,640,640
mesh,35,,6,hero,mesh/m035/l06_hero.bmp,640,640
mesh,35,,6,side,mesh/m035/l06_side.bmp,640,640
mesh,35,,6,top,mesh/m035/l06_top.bmp,640,640
submesh,35,0,0,hero,submesh/m035_s00/l00_hero.bmp,640,640
submesh,35,0,1,hero,submesh/m035_s00/l01_hero.bmp,640,640
submesh,35,0,2,hero,submesh/m035_s00/l02_hero.bmp,640,640
submesh,35,0,3,hero,submesh/m035_s00/l03_hero.bmp,640,640
submesh,35,0,4,hero,submesh/m035_s00/l04_hero.bmp,640,640
submesh,35,0,5,hero,submesh/m035_s00/l05_hero.bmp,640,640
submesh,35,0,6,hero,submesh/m035_s00/l06_hero.bmp,640,640
mesh,36,,0,hero,mesh/m036/l00_hero.bmp,640,640
mesh,36,,0,side,mesh/m036/l00_side.bmp,640,640
mesh,36,,0,top,mesh/m036/l00_top.bmp,640,640
mesh,36,,1,hero,mesh/m036/l01_hero.bmp,640,640
mesh,36,,1,side,mesh/m036/l01_side.bmp,640,640
mesh,36,,1,top,mesh/m036/l01_top.bmp,640,640
mesh,36,,2,hero,mesh/m036/l02_hero.bmp,640,640
mesh,36,,2,side,mesh/m036/l02_side.bmp,640,640
mesh,36,,2,top,mesh/m036/l02_top.bmp,640,640
mesh,36,,3,hero,mesh/m036/l03_hero.bmp,640,640
mesh,36,,3,side,mesh/m036/l03_side.bmp,640,640
mesh,36,,3,top,mesh/m036/l03_top.bmp,640,640
mesh,36,,4,hero,mesh/m036/l04_hero.bmp,640,640
mesh,36,,4,side,mesh/m036/l04_side.bmp,640,640
mesh,36,,4,top,mesh/m036/l04_top.bmp,640,640
mesh,36,,5,hero,mesh/m036/l05_hero.bmp,640,640
mesh,36,,5,side,mesh/m036/l05_side.bmp,640,640
mesh,36,,5,top,mesh/m036/l05_top.bmp,640,640
mesh,36,,6,hero,mesh/m036/l06_hero.bmp,640,640
mesh,36,,6,side,mesh/m036/l06_side.bmp,640,640
mesh,36,,6,top,mesh/m036/l06_top.bmp,640,640
submesh,36,0,0,hero,submesh/m036_s00/l00_hero.bmp,640,640
submesh,36,0,1,hero,submesh/m036_s00/l01_hero.bmp,640,640
submesh,36,0,2,hero,submesh/m036_s00/l02_hero.bmp,640,640
submesh,36,0,3,hero,submesh/m036_s00/l03_hero.bmp,640,640
submesh,36,0,4,hero,submesh/m036_s00/l04_hero.bmp,640,640
submesh,36,0,5,hero,submesh/m036_s00/l05_hero.bmp,640,640
submesh,36,0,6,hero,submesh/m036_s00/l06_hero.bmp,640,640
mesh,37,,0,hero,mesh/m037/l00_hero.bmp,640,640
mesh,37,,0,side,mesh/m037/l00_side.bmp,640,640
mesh,37,,0,top,mesh/m037/l00_top.bmp,640,640
mesh,37,,1,hero,mesh/m037/l01_hero.bmp,640,640
mesh,37,,1,side,mesh/m037/l01_side.bmp,640,640
mesh,37,,1,top,mesh/m037/l01_top.bmp,640,640
mesh,37,,2,hero,mesh/m037/l02_hero.bmp,640,640
mesh,37,,2,side,mesh/m037/l02_side.bmp,640,640
mesh,37,,2,top,mesh/m037/l02_top.bmp,640,640
mesh,37,,3,hero,mesh/m037/l03_hero.bmp,640,640
mesh,37,,3,side,mesh/m037/l03_side.bmp,640,640
mesh,37,,3,top,mesh/m037/l03_top.bmp,640,640
mesh,37,,4,hero,mesh/m037/l04_hero.bmp,640,640
mesh,37,,4,side,mesh/m037/l04_side.bmp,640,640
mesh,37,,4,top,mesh/m037/l04_top.bmp,640,640
mesh,37,,5,hero,mesh/m037/l05_hero.bmp,640,640
mesh,37,,5,side,mesh/m037/l05_side.bmp,640,640
mesh,37,,5,top,mesh/m037/l05_top.bmp,640,640
mesh,37,,6,hero,mesh/m037/l06_hero.bmp,640,640
mesh,37,,6,side,mesh/m037/l06_side.bmp,640,640
mesh,37,,6,top,mesh/m037/l06_top.bmp,640,640
submesh,37,0,0,hero,submesh/m037_s00/l00_hero.bmp,640,640
submesh,37,0,1,hero,submesh/m037_s00/l01_hero.bmp,640,640
submesh,37,0,2,hero,submesh/m037_s00/l02_hero.bmp,640,640
submesh,37,0,3,hero,submesh/m037_s00/l03_hero.bmp,640,640
submesh,37,0,4,hero,submesh/m037_s00/l04_hero.bmp,640,640
submesh,37,0,5,hero,submesh/m037_s00/l05_hero.bmp,640,640
submesh,37,0,6,hero,submesh/m037_s00/l06_hero.bmp,640,640
mesh,38,,0,hero,mesh/m038/l00_hero.bmp,640,640
mesh,38,,0,side,mesh/m038/l00_side.bmp,640,640
mesh,38,,0,top,mesh/m038/l00_top.bmp,640,640
