sample,gpu_forward_ms,ia_vertices,ia_primitives,vs_invocations,ps_invocations,visible_instances,active_mesh_lods,logical_indices,list_r32_bytes,list_r16_bytes
330,22.6062,420994533,140331511,218801672,43205540,722037,136,420994533,1683978132,841989066
331,22.2103,420994533,140331511,218801672,43014852,722037,136,420994533,1683978132,841989066
332,22.538,420994533,140331511,218801672,43195321,722037,136,420994533,1683978132,841989066
333,22.1955,420994533,140331511,218801672,43174705,722037,136,420994533,1683978132,841989066
334,22.1931,420994533,140331511,218801672,43054176,722037,136,420994533,1683978132,841989066
335,22.4699,420994533,140331511,218801672,43012105,722037,136,420994533,1683978132,841989066
336,22.2475,420994533,140331511,218801672,43702207,722037,136,420994533,1683978132,841989066
337,22.4915,420994533,140331511,218801672,43150768,722037,136,420994533,1683978132,841989066
338,22.1403,420994533,140331511,218801672,43037296,722037,136,420994533,1683978132,841989066
339,22.1753,420994533,140331511,218801672,42991643,722037,136,420994533,1683978132,841989066
340,22.4816,420994533,140331511,218801672,43213612,722037,136,420994533,1683978132,841989066
341,22.1592,420994533,140331511,218801672,43720617,722037,136,420994533,1683978132,841989066
342,22.6064,420994533,140331511,218801672,43559525,722037,136,420994533,1683978132,841989066
343,22.1371,420994533,140331511,218801672,43063529,722037,136,420994533,1683978132,841989066
344,22.2357,420994533,140331511,218801672,43025651,722037,136,420994533,1683978132,841989066
345,22.442,420994533,140331511,218801672,43096552,722037,136,420994533,1683978132,841989066
346,22.1653,420994533,140331511,218801672,43572650,722037,136,420994533,1683978132,841989066
347,22.601,420994533,140331511,218801672,43201025,722037,136,420994533,1683978132,841989066
348,22.1482,420994533,140331511,218801672,43031976,722037,136,420994533,1683978132,841989066
349,22.1907,420994533,140331511,218801672,43048947,722037,136,420994533,1683978132,841989066
350,22.1588,420994533,140331511,218801672,43549117,722037,136,420994533,1683978132,841989066
351,22.1976,420994533,140331511,218801672,43615548,722037,136,420994533,1683978132,841989066
352,22.6018,420994533,140331511,218801672,43026966,722037,136,420994533,1683978132,841989066
353,22.1655,420994533,140331511,218801672,43022533,722037,136,420994533,1683978132,841989066
354,22.3867,420994533,140331511,218801672,43177960,722037,136,420994533,1683978132,841989066
355,22.1364,420994533,140331511,218801672,43034388,722037,136,420994533,1683978132,841989066
356,22.2257,420994533,140331511,218801672,43605102,722037,136,420994533,1683978132,841989066
357,22.4978,420994533,140331511,218801672,43007478,722037,136,420994533,1683978132,841989066
358,22.2025,420994533,140331511,218801672,43203111,722037,136,420994533,1683978132,841989066
359,22.6323,420994533,140331511,218801672,43056804,722037,136,420994533,1683978132,841989066
360,22.1857,420994533,140331511,218801672,43048540,722037,136,420994533,1683978132,841989066
361,22.3366,420994533,140331511,218801672,43010486,722037,136,420994533,1683978132,841989066
362,22.5875,420994533,140331511,218801672,43555070,722037,136,420994533,1683978132,841989066
363,22.2789,420994533,140331511,218801672,43034666,722037,136,420994533,1683978132,841989066
364,22.4725,420994533,140331511,218801672,43553070,722037,136,420994533,1683978132,841989066
365,22.1777,420994533,140331511,218801672,43077066,722037,136,420994533,1683978132,841989066
366,22.1581,420994533,140331511,218801672,43073301,722037,136,420994533,1683978132,841989066
367,21.8405,420994533,140331511,218801672,42867786,722037,136,420994533,1683978132,841989066
368,22.1723,420994533,140331511,218801672,43055473,722037,136,420994533,1683978132,841989066
369,22.5593,420994533,140331511,218801672,42997768,722037,136,420994533,1683978132,841989066
370,22.1378,420994533,140331511,218801672,43041676,722037,136,420994533,1683978132,841989066
371,22.1956,420994533,140331511,218801672,43095111,722037,136,420994533,1683978132,841989066
372,22.1717,420994533,140331511,218801672,43212275,722037,136,420994533,1683978132,841989066
373,22.4129,420994533,140331511,218801672,43053301,722037,136,420994533,1683978132,841989066
374,22.4625,420994533,140331511,218801672,43032453,722037,136,420994533,1683978132,841989066
375,22.1961,420994533,140331511,218801672,43611405,722037,136,420994533,1683978132,841989066
376,22.2264,420994533,140331511,218801672,43719225,722037,136,420994533,1683978132,841989066
377,22.1822,420994533,140331511,218801672,43070668,722037,136,420994533,1683978132,841989066
378,22.1636,420994533,140331511,218801672,43053067,722037,136,420994533,1683978132,841989066
379,22.5016,420994533,140331511,218801672,43715691,722037,136,420994533,1683978132,841989066
380,22.2033,420994533,140331511,218801672,43673739,722037,136,420994533,1683978132,841989066
381,22.1852,420994533,140331511,218801672,43037077,722037,136,420994533,1683978132,841989066
382,22.2096,420994533,140331511,218801672,43706688,722037,136,420994533,1683978132,841989066
383,22.1203,420994533,140331511,218801672,42865753,722037,136,420994533,1683978132,841989066
384,22.5011,420994533,140331511,218801672,43161059,722037,136,420994533,1683978132,841989066
385,22.1393,420994533,140331511,218801672,43020738,722037,136,420994533,1683978132,841989066
386,22.1571,420994533,140331511,218801672,43224325,722037,136,420994533,1683978132,841989066
387,22.4972,420994533,140331511,218801672,43074783,722037,136,420994533,1683978132,841989066
388,22.2243,420994533,140331511,218801672,43585753,722037,136,420994533,1683978132,841989066
389,22.5421,420994533,140331511,218801672,43071564,722037,136,420994533,1683978132,841989066
390,22.1856,420994533,140331511,218801672,43547877,722037,136,420994533,1683978132,841989066
391,22.1584,420994533,140331511,218801672,43595115,722037,136,420994533,1683978132,841989066
392,22.5461,420994533,140331511,218801672,43158984,722037,136,420994533,1683978132,841989066
393,22.217,420994533,140331511,218801672,43034586,722037,136,420994533,1683978132,841989066
394,22.4701,420994533,140331511,218801672,43571332,722037,136,420994533,1683978132,841989066
395,22.1427,420994533,140331511,218801672,43043299,722037,136,420994533,1683978132,841989066
396,22.2563,420994533,140331511,218801672,43190940,722037,136,420994533,1683978132,841989066
397,22.446,420994533,140331511,218801672,43063849,722037,136,420994533,1683978132,841989066
398,22.1716,420994533,140331511,218801672,43536782,722037,136,420994533,1683978132,841989066
399,22.5815,420994533,140331511,218801672,42905997,722037,136,420994533,1683978132,841989066
400,22.1807,420994533,140331511,218801672,43210619,722037,136,420994533,1683978132,841989066
401,22.1722,420994533,140331511,218801672,43052941,722037,136,420994533,1683978132,841989066
402,22.5048,420994533,140331511,218801672,43074077,722037,136,420994533,1683978132,841989066
403,22.2248,420994533,140331511,218801672,43188467,722037,136,420994533,1683978132,841989066
404,22.4729,420994533,140331511,218801672,43067941,722037,136,420994533,1683978132,841989066
405,22.1433,420994533,140331511,218801672,43064817,722037,136,420994533,1683978132,841989066
406,22.1681,420994533,140331511,218801672,43608249,722037,136,420994533,1683978132,841989066
407,22.4614,420994533,140331511,218801672,43094815,722037,136,420994533,1683978132,841989066
408,22.218,420994533,140331511,218801672,43034823,722037,136,420994533,1683978132,841989066
409,22.4481,420994533,140331511,218801672,43040716,722037,136,420994533,1683978132,841989066
410,22.1599,420994533,140331511,218801672,43059945,722037,136,420994533,1683978132,841989066
411,22.1613,420994533,140331511,218801672,42975011,722037,136,420994533,1683978132,841989066
412,22.4748,420994533,140331511,218801672,43051989,722037,136,420994533,1683978132,841989066
413,22.3076,420994533,140331511,218801672,43042053,722037,136,420994533,1683978132,841989066
414,22.5989,420994533,140331511,218801672,43671170,722037,136,420994533,1683978132,841989066
415,22.1777,420994533,140331511,218801672,43193778,722037,136,420994533,1683978132,841989066
416,22.1991,420994533,140331511,218801672,43066492,722037,136,420994533,1683978132,841989066
417,22.1366,420994533,140331511,218801672,43050513,722037,136,420994533,1683978132,841989066
418,22.1962,420994533,140331511,218801672,43600333,722037,136,420994533,1683978132,841989066
419,22.5769,420994533,140331511,218801672,43049015,722037,136,420994533,1683978132,841989066
420,22.1905,420994533,140331511,218801672,43131276,722037,136,420994533,1683978132,841989066
421,22.1788,420994533,140331511,218801672,43087470,722037,136,420994533,1683978132,841989066
422,22.3604,420994533,140331511,218801672,43568604,722037,136,420994533,1683978132,841989066
423,22.1739,420994533,140331511,218801672,43043948,722037,136,420994533,1683978132,841989066
424,22.5435,420994533,140331511,218801672,43584812,722037,136,420994533,1683978132,841989066
425,22.1804,420994533,140331511,218801672,43049708,722037,136,420994533,1683978132,841989066
426,22.364,420994533,140331511,218801672,43084744,722037,136,420994533,1683978132,841989066
427,22.3108,420994533,140331511,218801672,42996734,722037,136,420994533,1683978132,841989066
428,22.1917,420994533,140331511,218801672,43208587,722037,136,420994533,1683978132,841989066
429,22.488,420994533,140331511,218801672,43082577,722037,136,420994533,1683978132,841989066
430,22.2041,420994533,140331511,218801672,43589379,722037,136,420994533,1683978132,841989066
431,22.398,420994533,140331511,218801672,42999063,722037,136,420994533,1683978132,841989066
432,22.2981,420994533,140331511,218801672,43587362,722037,136,420994533,1683978132,841989066
433,22.2629,420994533,140331511,218801672,43087662,722037,136,420994533,1683978132,841989066
434,22.578,420994533,140331511,218801672,43187966,722037,136,420994533,1683978132,841989066
435,22.1745,420994533,140331511,218801672,43098510,722037,136,420994533,1683978132,841989066
436,22.6145,420994533,140331511,218801672,43512665,722037,136,420994533,1683978132,841989066
437,22.17,420994533,140331511,218801672,43062688,722037,136,420994533,1683978132,841989066
438,22.2268,420994533,140331511,218801672,43059430,722037,136,420994533,1683978132,841989066
439,22.6673,420994533,140331511,218801672,43058657,722037,136,420994533,1683978132,841989066
440,22.2206,420994533,140331511,218801672,43238032,722037,136,420994533,1683978132,841989066
441,22.4638,420994533,140331511,218801672,43080201,722037,136,420994533,1683978132,841989066
442,22.1759,420994533,140331511,218801672,43069690,722037,136,420994533,1683978132,841989066
443,22.2302,420994533,140331511,218801672,43235364,722037,136,420994533,1683978132,841989066
444,22.4736,420994533,140331511,218801672,43011469,722037,136,420994533,1683978132,841989066
445,22.2884,420994533,140331511,218801672,43232732,722037,136,420994533,1683978132,841989066
446,22.6153,420994533,140331511,218801672,43588349,722037,136,420994533,1683978132,841989066
447,22.2327,420994533,140331511,218801672,43031193,722037,136,420994533,1683978132,841989066
448,22.3094,420994533,140331511,218801672,43681571,722037,136,420994533,1683978132,841989066
449,22.4865,420994533,140331511,218801672,43034801,722037,136,420994533,1683978132,841989066
450,22.2767,420994533,140331511,218801672,43009856,722037,136,420994533,1683978132,841989066
451,22.4471,420994533,140331511,218801672,43064486,722037,136,420994533,1683978132,841989066
452,22.138,420994533,140331511,218801672,43010862,722037,136,420994533,1683978132,841989066
453,22.3409,420994533,140331511,218801672,43035084,722037,136,420994533,1683978132,841989066
454,22.5769,420994533,140331511,218801672,43011949,722037,136,420994533,1683978132,841989066
455,22.2861,420994533,140331511,218801672,43045821,722037,136,420994533,1683978132,841989066
456,22.4634,420994533,140331511,218801672,43598008,722037,136,420994533,1683978132,841989066
457,22.1433,420994533,140331511,218801672,43254021,722037,136,420994533,1683978132,841989066
458,22.1813,420994533,140331511,218801672,43232942,722037,136,420994533,1683978132,841989066
459,22.1667,420994533,140331511,218801672,43062750,722037,136,420994533,1683978132,841989066
460,22.2333,420994533,140331511,218801672,43181140,722037,136,420994533,1683978132,841989066
461,22.4988,420994533,140331511,218801672,43093004,722037,136,420994533,1683978132,841989066
462,22.1741,420994533,140331511,218801672,43619761,722037,136,420994533,1683978132,841989066
463,22.4881,420994533,140331511,218801672,43244151,722037,136,420994533,1683978132,841989066
464,22.1448,420994533,140331511,218801672,43055197,722037,136,420994533,1683978132,841989066
465,22.177,420994533,140331511,218801672,43086094,722037,136,420994533,1683978132,841989066
466,22.4863,420994533,140331511,218801672,43003681,722037,136,420994533,1683978132,841989066
467,22.2602,420994533,140331511,218801672,43033827,722037,136,420994533,1683978132,841989066
468,22.526,420994533,140331511,218801672,44016357,722037,136,420994533,1683978132,841989066
469,22.156,420994533,140331511,218801672,42990807,722037,136,420994533,1683978132,841989066
470,22.3895,420994533,140331511,218801672,43050842,722037,136,420994533,1683978132,841989066
471,22.3189,420994533,140331511,218801672,43034550,722037,136,420994533,1683978132,841989066
472,22.2154,420994533,140331511,218801672,43053696,722037,136,420994533,1683978132,841989066
473,22.5428,420994533,140331511,218801672,43125876,722037,136,420994533,1683978132,841989066
474,22.1752,420994533,140331511,218801672,43071733,722037,136,420994533,1683978132,841989066
475,22.2332,420994533,140331511,218801672,43221358,722037,136,420994533,1683978132,841989066
476,22.1607,420994533,140331511,218801672,43563336,722037,136,420994533,1683978132,841989066
477,22.1553,420994533,140331511,218801672,43026396,722037,136,420994533,1683978132,841989066
478,22.5178,420994533,140331511,218801672,43160901,722037,136,420994533,1683978132,841989066
479,22.2637,420994533,140331511,218801672,43218354,722037,136,420994533,1683978132,841989066
480,22.5017,420994533,140331511,218801672,43555491,722037,136,420994533,1683978132,841989066
481,22.1376,420994533,140331511,218801672,43056209,722037,136,420994533,1683978132,841989066
482,22.2295,420994533,140331511,218801672,43091979,722037,136,420994533,1683978132,841989066
483,22.5952,420994533,140331511,218801672,42992910,722037,136,420994533,1683978132,841989066
484,22.2379,420994533,140331511,218801672,44082498,722037,136,420994533,1683978132,841989066
485,22.4931,420994533,140331511,218801672,43051127,722037,136,420994533,1683978132,841989066
486,22.1672,420994533,140331511,218801672,43170087,722037,136,420994533,1683978132,841989066
487,22.2369,420994533,140331511,218801672,43059121,722037,136,420994533,1683978132,841989066
488,22.1488,420994533,140331511,218801672,43061876,722037,136,420994533,1683978132,841989066
489,22.1705,420994533,140331511,218801672,43581870,722037,136,420994533,1683978132,841989066
490,22.456,420994533,140331511,218801672,43560314,722037,136,420994533,1683978132,841989066
491,22.1428,420994533,140331511,218801672,43057912,722037,136,420994533,1683978132,841989066
492,22.4601,420994533,140331511,218801672,43007172,722037,136,420994533,1683978132,841989066
493,22.1586,420994533,140331511,218801672,43193906,722037,136,420994533,1683978132,841989066
494,22.3087,420994533,140331511,218801672,43244762,722037,136,420994533,1683978132,841989066
495,22.4684,420994533,140331511,218801672,42984764,722037,136,420994533,1683978132,841989066
496,22.2707,420994533,140331511,218801672,43028427,722037,136,420994533,1683978132,841989066
497,22.5414,420994533,140331511,218801672,43196785,722037,136,420994533,1683978132,841989066
498,22.1406,420994533,140331511,218801672,43013025,722037,136,420994533,1683978132,841989066
499,22.1946,420994533,140331511,218801672,43267662,722037,136,420994533,1683978132,841989066
500,22.5566,420994533,140331511,218801672,43089712,722037,136,420994533,1683978132,841989066
501,22.2777,420994533,140331511,218801672,43057152,722037,136,420994533,1683978132,841989066
502,22.4742,420994533,140331511,218801672,43034833,722037,136,420994533,1683978132,841989066
503,22.2825,420994533,140331511,218801672,43704382,722037,136,420994533,1683978132,841989066
504,22.162,420994533,140331511,218801672,43096407,722037,136,420994533,1683978132,841989066
505,22.1905,420994533,140331511,218801672,43155814,722037,136,420994533,1683978132,841989066
506,22.1852,420994533,140331511,218801672,43060352,722037,136,420994533,1683978132,841989066
507,22.4536,420994533,140331511,218801672,42924960,722037,136,420994533,1683978132,841989066
508,22.1882,420994533,140331511,218801672,43253327,722037,136,420994533,1683978132,841989066
509,22.3227,420994533,140331511,218801672,43090872,722037,136,420994533,1683978132,841989066
510,22.1972,420994533,140331511,218801672,43533745,722037,136,420994533,1683978132,841989066
511,22.2175,420994533,140331511,218801672,43081460,722037,136,420994533,1683978132,841989066
512,22.5237,420994533,140331511,218801672,43230201,722037,136,420994533,1683978132,841989066
513,22.1804,420994533,140331511,218801672,43002351,722037,136,420994533,1683978132,841989066
514,22.4979,420994533,140331511,218801672,43732288,722037,136,420994533,1683978132,841989066
515,22.2181,420994533,140331511,218801672,43000195,722037,136,420994533,1683978132,841989066
516,22.195,420994533,140331511,218801672,43088171,722037,136,420994533,1683978132,841989066
517,22.4962,420994533,140331511,218801672,43261949,722037,136,420994533,1683978132,841989066
518,22.2002,420994533,140331511,218801672,43020181,722037,136,420994533,1683978132,841989066
519,22.4932,420994533,140331511,218801672,43020552,722037,136,420994533,1683978132,841989066
520,22.1691,420994533,140331511,218801672,43036713,722037,136,420994533,1683978132,841989066
521,22.1702,420994533,140331511,218801672,43014423,722037,136,420994533,1683978132,841989066
522,22.5535,420994533,140331511,218801672,44120553,722037,136,420994533,1683978132,841989066
523,22.1935,420994533,140331511,218801672,43070851,722037,136,420994533,1683978132,841989066
524,22.1969,420994533,140331511,218801672,43541564,722037,136,420994533,1683978132,841989066
525,22.1652,420994533,140331511,218801672,43019109,722037,136,420994533,1683978132,841989066
526,22.2112,420994533,140331511,218801672,43535020,722037,136,420994533,1683978132,841989066
527,22.5185,420994533,140331511,218801672,43561412,722037,136,420994533,1683978132,841989066
528,22.1812,420994533,140331511,218801672,43024758,722037,136,420994533,1683978132,841989066
529,22.5977,420994533,140331511,218801672,43203810,722037,136,420994533,1683978132,841989066
530,22.1443,420994533,140331511,218801672,43095748,722037,136,420994533,1683978132,841989066
531,22.1594,420994533,140331511,218801672,43154332,722037,136,420994533,1683978132,841989066
532,22.5001,420994533,140331511,218801672,43088909,722037,136,420994533,1683978132,841989066
533,22.1327,420994533,140331511,218801672,43091207,722037,136,420994533,1683978132,841989066
534,22.1906,420994533,140331511,218801672,43030837,722037,136,420994533,1683978132,841989066
535,22.1799,420994533,140331511,218801672,43053295,722037,136,420994533,1683978132,841989066
536,22.2344,420994533,140331511,218801672,43223265,722037,136,420994533,1683978132,841989066
537,22.5014,420994533,140331511,218801672,43028961,722037,136,420994533,1683978132,841989066
538,22.1877,420994533,140331511,218801672,43201860,722037,136,420994533,1683978132,841989066
539,22.3105,420994533,140331511,218801672,43140508,722037,136,420994533,1683978132,841989066
540,22.1949,420994533,140331511,218801672,43600844,722037,136,420994533,1683978132,841989066
541,22.1639,420994533,140331511,218801672,43177583,722037,136,420994533,1683978132,841989066
542,22.4394,420994533,140331511,218801672,43048491,722037,136,420994533,1683978132,841989066
543,22.2092,420994533,140331511,218801672,43181790,722037,136,420994533,1683978132,841989066
544,22.5141,420994533,140331511,218801672,43259549,722037,136,420994533,1683978132,841989066
545,22.1774,420994533,140331511,218801672,43598915,722037,136,420994533,1683978132,841989066
546,22.3617,420994533,140331511,218801672,43058825,722037,136,420994533,1683978132,841989066
547,22.6373,420994533,140331511,218801672,43176774,722037,136,420994533,1683978132,841989066
548,22.1758,420994533,140331511,218801672,43008553,722037,136,420994533,1683978132,841989066
549,22.4923,420994533,140331511,218801672,43104225,722037,136,420994533,1683978132,841989066
550,22.1852,420994533,140331511,218801672,43766441,722037,136,420994533,1683978132,841989066
551,22.2841,420994533,140331511,218801672,43050510,722037,136,420994533,1683978132,841989066
552,22.4661,420994533,140331511,218801672,43058252,722037,136,420994533,1683978132,841989066
553,22.2704,420994533,140331511,218801672,43055742,722037,136,420994533,1683978132,841989066
554,22.5765,420994533,140331511,218801672,43066726,722037,136,420994533,1683978132,841989066
555,22.1473,420994533,140331511,218801672,43068390,722037,136,420994533,1683978132,841989066
556,22.1922,420994533,140331511,218801672,43075421,722037,136,420994533,1683978132,841989066
557,22.5844,420994533,140331511,218801672,43088617,722037,136,420994533,1683978132,841989066
558,22.2778,420994533,140331511,218801672,43039632,722037,136,420994533,1683978132,841989066
559,22.5012,420994533,140331511,218801672,43192230,722037,136,420994533,1683978132,841989066
560,22.2372,420994533,140331511,218801672,43166048,722037,136,420994533,1683978132,841989066
561,22.1561,420994533,140331511,218801672,43049806,722037,136,420994533,1683978132,841989066
562,22.5297,420994533,140331511,218801672,43189112,722037,136,420994533,1683978132,841989066
563,22.16,420994533,140331511,218801672,43063318,722037,136,420994533,1683978132,841989066
564,22.5341,420994533,140331511,218801672,43567185,722037,136,420994533,1683978132,841989066
565,22.1566,420994533,140331511,218801672,43002918,722037,136,420994533,1683978132,841989066
566,22.1881,420994533,140331511,218801672,43565066,722037,136,420994533,1683978132,841989066
567,22.1761,420994533,140331511,218801672,43080209,722037,136,420994533,1683978132,841989066
568,22.2899,420994533,140331511,218801672,43177207,722037,136,420994533,1683978132,841989066
569,22.4983,420994533,140331511,218801672,43073575,722037,136,420994533,1683978132,841989066
570,22.1826,420994533,140331511,218801672,43098752,722037,136,420994533,1683978132,841989066
571,22.5753,420994533,140331511,218801672,43104785,722037,136,420994533,1683978132,841989066
572,22.2816,420994533,140331511,218801672,43037358,722037,136,420994533,1683978132,841989066
573,22.2978,420994533,140331511,218801672,43005364,722037,136,420994533,1683978132,841989066
574,22.5194,420994533,140331511,218801672,43584032,722037,136,420994533,1683978132,841989066
575,22.1418,420994533,140331511,218801672,43060932,722037,136,420994533,1683978132,841989066
576,22.4381,420994533,140331511,218801672,43132073,722037,136,420994533,1683978132,841989066
577,22.1791,420994533,140331511,218801672,43212266,722037,136,420994533,1683978132,841989066
578,22.2435,420994533,140331511,218801672,43533569,722037,136,420994533,1683978132,841989066
579,22.5195,420994533,140331511,218801672,43035309,722037,136,420994533,1683978132,841989066
580,22.3022,420994533,140331511,218801672,43626815,722037,136,420994533,1683978132,841989066
581,22.4942,420994533,140331511,218801672,43719852,722037,136,420994533,1683978132,841989066
582,22.1632,420994533,140331511,218801672,43063906,722037,136,420994533,1683978132,841989066
583,22.2812,420994533,140331511,218801672,43040408,722037,136,420994533,1683978132,841989066
584,22.5904,420994533,140331511,218801672,43759356,722037,136,420994533,1683978132,841989066
585,22.2344,420994533,140331511,218801672,43204991,722037,136,420994533,1683978132,841989066
586,22.51,420994533,140331511,218801672,43074124,722037,136,420994533,1683978132,841989066
587,22.14,420994533,140331511,218801672,43073475,722037,136,420994533,1683978132,841989066
588,22.2239,420994533,140331511,218801672,43049915,722037,136,420994533,1683978132,841989066
589,22.1404,420994533,140331511,218801672,43012928,722037,136,420994533,1683978132,841989066
590,22.1837,420994533,140331511,218801672,43156064,722037,136,420994533,1683978132,841989066
591,22.4645,420994533,140331511,218801672,43064018,722037,136,420994533,1683978132,841989066
592,22.18,420994533,140331511,218801672,43107505,722037,136,420994533,1683978132,841989066
593,22.4484,420994533,140331511,218801672,43025674,722037,136,420994533,1683978132,841989066
594,22.2067,420994533,140331511,218801672,43225800,722037,136,420994533,1683978132,841989066
595,22.2919,420994533,140331511,218801672,43138787,722037,136,420994533,1683978132,841989066
596,22.5098,420994533,140331511,218801672,43590246,722037,136,420994533,1683978132,841989066
597,22.1403,420994533,140331511,218801672,43046411,722037,136,420994533,1683978132,841989066
598,22.5446,420994533,140331511,218801672,43543500,722037,136,420994533,1683978132,841989066
599,22.1573,420994533,140331511,218801672,43026987,722037,136,420994533,1683978132,841989066
600,22.2214,420994533,140331511,218801672,43134892,722037,136,420994533,1683978132,841989066
601,22.5279,420994533,140331511,218801672,43126329,722037,136,420994533,1683978132,841989066
602,22.2582,420994533,140331511,218801672,43595802,722037,136,420994533,1683978132,841989066
603,22.3683,420994533,140331511,218801672,43074440,722037,136,420994533,1683978132,841989066
604,22.298,420994533,140331511,218801672,43512268,722037,136,420994533,1683978132,841989066
605,22.2653,420994533,140331511,218801672,43076484,722037,136,420994533,1683978132,841989066
606,22.5399,420994533,140331511,218801672,43166188,722037,136,420994533,1683978132,841989066
607,22.2732,420994533,140331511,218801672,43523286,722037,136,420994533,1683978132,841989066
608,22.5059,420994533,140331511,218801672,43216061,722037,136,420994533,1683978132,841989066
609,22.1693,420994533,140331511,218801672,43046169,722037,136,420994533,1683978132,841989066
610,22.2108,420994533,140331511,218801672,43063613,722037,136,420994533,1683978132,841989066
611,22.5437,420994533,140331511,218801672,42986477,722037,136,420994533,1683978132,841989066
612,22.2969,420994533,140331511,218801672,43545127,722037,136,420994533,1683978132,841989066
613,22.4883,420994533,140331511,218801672,43007658,722037,136,420994533,1683978132,841989066
614,22.1613,420994533,140331511,218801672,43190641,722037,136,420994533,1683978132,841989066
615,22.1572,420994533,140331511,218801672,43058273,722037,136,420994533,1683978132,841989066
616,22.4636,420994533,140331511,218801672,42990605,722037,136,420994533,1683978132,841989066
617,22.2707,420994533,140331511,218801672,43083329,722037,136,420994533,1683978132,841989066
618,22.5079,420994533,140331511,218801672,43554556,722037,136,420994533,1683978132,841989066
619,22.1415,420994533,140331511,218801672,43023919,722037,136,420994533,1683978132,841989066
620,22.1988,420994533,140331511,218801672,43570891,722037,136,420994533,1683978132,841989066
621,22.1916,420994533,140331511,218801672,43579182,722037,136,420994533,1683978132,841989066
622,22.2855,420994533,140331511,218801672,43056461,722037,136,420994533,1683978132,841989066
623,22.4401,420994533,140331511,218801672,42996389,722037,136,420994533,1683978132,841989066
624,22.168,420994533,140331511,218801672,43549881,722037,136,420994533,1683978132,841989066
625,22.5486,420994533,140331511,218801672,43044835,722037,136,420994533,1683978132,841989066
626,22.1747,420994533,140331511,218801672,43164013,722037,136,420994533,1683978132,841989066
627,22.1543,420994533,140331511,218801672,43082602,722037,136,420994533,1683978132,841989066
628,22.5673,420994533,140331511,218801672,43216317,722037,136,420994533,1683978132,841989066
629,22.2703,420994533,140331511,218801672,43086630,722037,136,420994533,1683978132,841989066
630,22.5277,420994533,140331511,218801672,43093564,722037,136,420994533,1683978132,841989066
631,22.1344,420994533,140331511,218801672,43039741,722037,136,420994533,1683978132,841989066
632,22.2479,420994533,140331511,218801672,43592460,722037,136,420994533,1683978132,841989066
633,22.5261,420994533,140331511,218801672,43585278,722037,136,420994533,1683978132,841989066
634,22.1692,420994533,140331511,218801672,43196766,722037,136,420994533,1683978132,841989066
635,22.5334,420994533,140331511,218801672,42870211,722037,136,420994533,1683978132,841989066
636,22.174,420994533,140331511,218801672,43595893,722037,136,420994533,1683978132,841989066
637,22.2254,420994533,140331511,218801672,43532921,722037,136,420994533,1683978132,841989066
638,22.5234,420994533,140331511,218801672,43049467,722037,136,420994533,1683978132,841989066
639,22.3213,420994533,140331511,218801672,43058125,722037,136,420994533,1683978132,841989066
640,22.4608,420994533,140331511,218801672,43044199,722037,136,420994533,1683978132,841989066
641,22.1431,420994533,140331511,218801672,43061711,722037,136,420994533,1683978132,841989066
642,22.234,420994533,140331511,218801672,43059256,722037,136,420994533,1683978132,841989066
643,22.4535,420994533,140331511,218801672,43105259,722037,136,420994533,1683978132,841989066
644,22.2876,420994533,140331511,218801672,43533674,722037,136,420994533,1683978132,841989066
645,22.4758,420994533,140331511,218801672,43039162,722037,136,420994533,1683978132,841989066
646,22.134,420994533,140331511,218801672,43058547,722037,136,420994533,1683978132,841989066
647,22.2375,420994533,140331511,218801672,43054698,722037,136,420994533,1683978132,841989066
648,22.1652,420994533,140331511,218801672,43244286,722037,136,420994533,1683978132,841989066
649,22.2701,420994533,140331511,218801672,43218599,722037,136,420994533,1683978132,841989066
650,22.6412,420994533,140331511,218801672,43552789,722037,136,420994533,1683978132,841989066
651,22.1914,420994533,140331511,218801672,43082580,722037,136,420994533,1683978132,841989066
652,22.5071,420994533,140331511,218801672,43556764,722037,136,420994533,1683978132,841989066
653,22.2442,420994533,140331511,218801672,43029674,722037,136,420994533,1683978132,841989066
654,22.2858,420994533,140331511,218801672,43204882,722037,136,420994533,1683978132,841989066
655,22.4618,420994533,140331511,218801672,43164803,722037,136,420994533,1683978132,841989066
656,22.2023,420994533,140331511,218801672,43174580,722037,136,420994533,1683978132,841989066
657,22.5026,420994533,140331511,218801672,43046474,722037,136,420994533,1683978132,841989066
658,22.1828,420994533,140331511,218801672,43199606,722037,136,420994533,1683978132,841989066
659,22.2972,420994533,140331511,218801672,43098265,722037,136,420994533,1683978132,841989066
660,22.5268,420994533,140331511,218801672,43033122,722037,136,420994533,1683978132,841989066
661,22.2833,420994533,140331511,218801672,43094132,722037,136,420994533,1683978132,841989066
662,22.6004,420994533,140331511,218801672,43552971,722037,136,420994533,1683978132,841989066
663,22.2196,420994533,140331511,218801672,43033954,722037,136,420994533,1683978132,841989066
664,22.2353,420994533,140331511,218801672,43076551,722037,136,420994533,1683978132,841989066
665,22.6805,420994533,140331511,218801672,43223443,722037,136,420994533,1683978132,841989066
666,22.1508,420994533,140331511,218801672,43038089,722037,136,420994533,1683978132,841989066
667,22.5166,420994533,140331511,218801672,43089355,722037,136,420994533,1683978132,841989066
668,22.1819,420994533,140331511,218801672,43190567,722037,136,420994533,1683978132,841989066
669,22.2369,420994533,140331511,218801672,43158768,722037,136,420994533,1683978132,841989066
