sample,gpu_forward_ms,ia_vertices,ia_primitives,vs_invocations,ps_invocations,visible_instances,active_mesh_lods,logical_indices,list_r32_bytes,list_r16_bytes
144,23.9523,420994533,140331511,234436786,43854258,722037,136,420994533,1683978132,841989066
145,24.0412,420994533,140331511,234436786,43246296,722037,136,420994533,1683978132,841989066
146,23.9357,420994533,140331511,234436786,43283744,722037,136,420994533,1683978132,841989066
147,24.0448,420994533,140331511,234436786,43344811,722037,136,420994533,1683978132,841989066
148,23.8149,420994533,140331511,234436786,43336867,722037,136,420994533,1683978132,841989066
149,24.0473,420994533,140331511,234436786,43458029,722037,136,420994533,1683978132,841989066
150,23.9403,420994533,140331511,234436786,43313149,722037,136,420994533,1683978132,841989066
151,24.1803,420994533,140331511,234436786,43464476,722037,136,420994533,1683978132,841989066
152,23.8211,420994533,140331511,234436786,43817975,722037,136,420994533,1683978132,841989066
153,24.1577,420994533,140331511,234436786,43322594,722037,136,420994533,1683978132,841989066
154,23.7537,420994533,140331511,234436786,43375939,722037,136,420994533,1683978132,841989066
155,24.1756,420994533,140331511,234436786,43259970,722037,136,420994533,1683978132,841989066
156,23.8688,420994533,140331511,234436786,43360352,722037,136,420994533,1683978132,841989066
157,24.0874,420994533,140331511,234436786,43274595,722037,136,420994533,1683978132,841989066
158,23.8673,420994533,140331511,234436786,43305333,722037,136,420994533,1683978132,841989066
159,24.1637,420994533,140331511,234436786,43329944,722037,136,420994533,1683978132,841989066
160,23.7468,420994533,140331511,234436786,43332899,722037,136,420994533,1683978132,841989066
161,24.1807,420994533,140331511,234436786,43314337,722037,136,420994533,1683978132,841989066
162,23.7546,420994533,140331511,234436786,43299666,722037,136,420994533,1683978132,841989066
163,24.0813,420994533,140331511,234436786,43328610,722037,136,420994533,1683978132,841989066
164,23.807,420994533,140331511,234436786,43636046,722037,136,420994533,1683978132,841989066
165,24.174,420994533,140331511,234436786,43350794,722037,136,420994533,1683978132,841989066
166,23.93,420994533,140331511,234436786,43299131,722037,136,420994533,1683978132,841989066
167,24.1876,420994533,140331511,234436786,43284761,722037,136,420994533,1683978132,841989066
168,23.8958,420994533,140331511,234436786,43448692,722037,136,420994533,1683978132,841989066
169,24.2673,420994533,140331511,234436786,43311778,722037,136,420994533,1683978132,841989066
170,23.777,420994533,140331511,234436786,43434399,722037,136,420994533,1683978132,841989066
171,24.187,420994533,140331511,234436786,43234769,722037,136,420994533,1683978132,841989066
172,23.8697,420994533,140331511,234436786,43314360,722037,136,420994533,1683978132,841989066
173,24.1684,420994533,140331511,234436786,43353139,722037,136,420994533,1683978132,841989066
174,23.8894,420994533,140331511,234436786,43822514,722037,136,420994533,1683978132,841989066
175,24.1943,420994533,140331511,234436786,43313444,722037,136,420994533,1683978132,841989066
176,23.8816,420994533,140331511,234436786,43317725,722037,136,420994533,1683978132,841989066
177,24.1801,420994533,140331511,234436786,43286790,722037,136,420994533,1683978132,841989066
178,23.7616,420994533,140331511,234436786,43286377,722037,136,420994533,1683978132,841989066
179,24.1832,420994533,140331511,234436786,43296520,722037,136,420994533,1683978132,841989066
180,23.8798,420994533,140331511,234436786,43290984,722037,136,420994533,1683978132,841989066
181,24.076,420994533,140331511,234436786,43323790,722037,136,420994533,1683978132,841989066
182,23.8735,420994533,140331511,234436786,43269527,722037,136,420994533,1683978132,841989066
