sample,gpu_forward_ms,ia_vertices,ia_primitives,vs_invocations,ps_invocations,visible_instances,active_mesh_lods,logical_indices,list_r32_bytes,list_r16_bytes
47,21.0348,420994533,140331511,206732558,42003622,722037,136,420994533,1683978132,841989066
48,20.8035,420994533,140331511,206732558,42004489,722037,136,420994533,1683978132,841989066
49,20.8866,420994533,140331511,206732558,42024930,722037,136,420994533,1683978132,841989066
50,21.0772,420994533,140331511,206732558,41999824,722037,136,420994533,1683978132,841989066
51,20.7766,420994533,140331511,206732558,42026151,722037,136,420994533,1683978132,841989066
52,20.7612,420994533,140331511,206732558,42035236,722037,136,420994533,1683978132,841989066
53,21.1854,420994533,140331511,206732558,42009981,722037,136,420994533,1683978132,841989066
54,20.9516,420994533,140331511,206732558,42019619,722037,136,420994533,1683978132,841989066
55,20.7741,420994533,140331511,206732558,42046194,722037,136,420994533,1683978132,841989066
56,21.1847,420994533,140331511,206732558,42018162,722037,136,420994533,1683978132,841989066
57,20.7723,420994533,140331511,206732558,42071917,722037,136,420994533,1683978132,841989066
58,20.8797,420994533,140331511,206732558,42012721,722037,136,420994533,1683978132,841989066
59,21.1006,420994533,140331511,206732558,41993993,722037,136,420994533,1683978132,841989066
60,20.9883,420994533,140331511,206732558,42022659,722037,136,420994533,1683978132,841989066
61,20.7531,420994533,140331511,206732558,42044778,722037,136,420994533,1683978132,841989066
62,21.0813,420994533,140331511,206732558,42007137,722037,136,420994533,1683978132,841989066
63,20.7726,420994533,140331511,206732558,42014229,722037,136,420994533,1683978132,841989066
64,20.8938,420994533,140331511,206732558,41992198,722037,136,420994533,1683978132,841989066
65,21.138,420994533,140331511,206732558,42007681,722037,136,420994533,1683978132,841989066
66,20.9001,420994533,140331511,206732558,42054986,722037,136,420994533,1683978132,841989066
67,20.9027,420994533,140331511,206732558,42032953,722037,136,420994533,1683978132,841989066
68,21.1251,420994533,140331511,206732558,42034936,722037,136,420994533,1683978132,841989066
69,20.955,420994533,140331511,206732558,42073093,722037,136,420994533,1683978132,841989066
70,20.8945,420994533,140331511,206732558,42036015,722037,136,420994533,1683978132,841989066
71,21.1943,420994533,140331511,206732558,42009188,722037,136,420994533,1683978132,841989066
72,20.9094,420994533,140331511,206732558,42049693,722037,136,420994533,1683978132,841989066
73,20.9038,420994533,140331511,206732558,42035274,722037,136,420994533,1683978132,841989066
74,21.0475,420994533,140331511,206732558,42039841,722037,136,420994533,1683978132,841989066
75,21.0614,420994533,140331511,206732558,41991393,722037,136,420994533,1683978132,841989066
76,20.9027,420994533,140331511,206732558,42046332,722037,136,420994533,1683978132,841989066
77,21.1137,420994533,140331511,206732558,42029976,722037,136,420994533,1683978132,841989066
78,21.0507,420994533,140331511,206732558,42034044,722037,136,420994533,1683978132,841989066
79,20.8905,420994533,140331511,206732558,42009614,722037,136,420994533,1683978132,841989066
80,21.0472,420994533,140331511,206732558,42057176,722037,136,420994533,1683978132,841989066
81,20.8955,420994533,140331511,206732558,42028971,722037,136,420994533,1683978132,841989066
82,20.7638,420994533,140331511,206732558,42013146,722037,136,420994533,1683978132,841989066
83,21.1036,420994533,140331511,206732558,41993419,722037,136,420994533,1683978132,841989066
84,20.9379,420994533,140331511,206732558,42040777,722037,136,420994533,1683978132,841989066
85,20.8465,420994533,140331511,206732558,41994264,722037,136,420994533,1683978132,841989066
86,21.0447,420994533,140331511,206732558,42042879,722037,136,420994533,1683978132,841989066
87,21.0474,420994533,140331511,206732558,41973211,722037,136,420994533,1683978132,841989066
88,20.7707,420994533,140331511,206732558,42023660,722037,136,420994533,1683978132,841989066
89,21.1061,420994533,140331511,206732558,42011227,722037,136,420994533,1683978132,841989066
90,20.9904,420994533,140331511,206732558,41981793,722037,136,420994533,1683978132,841989066
91,21.0238,420994533,140331511,206732558,42052020,722037,136,420994533,1683978132,841989066
92,20.7811,420994533,140331511,206732558,41998642,722037,136,420994533,1683978132,841989066
93,20.9701,420994533,140331511,206732558,41994974,722037,136,420994533,1683978132,841989066
94,20.7552,420994533,140331511,206732558,41972759,722037,136,420994533,1683978132,841989066
95,20.8411,420994533,140331511,206732558,42026565,722037,136,420994533,1683978132,841989066
96,20.8999,420994533,140331511,206732558,42035115,722037,136,420994533,1683978132,841989066
97,20.8835,420994533,140331511,206732558,42024727,722037,136,420994533,1683978132,841989066
98,21.0972,420994533,140331511,206732558,42062025,722037,136,420994533,1683978132,841989066
99,20.9837,420994533,140331511,206732558,42034500,722037,136,420994533,1683978132,841989066
100,20.766,420994533,140331511,206732558,42012586,722037,136,420994533,1683978132,841989066
101,20.8913,420994533,140331511,206732558,41971857,722037,136,420994533,1683978132,841989066
102,20.976,420994533,140331511,206732558,42019672,722037,136,420994533,1683978132,841989066
103,20.8898,420994533,140331511,206732558,42061936,722037,136,420994533,1683978132,841989066
104,20.8011,420994533,140331511,206732558,42023039,722037,136,420994533,1683978132,841989066
105,21.0823,420994533,140331511,206732558,42021084,722037,136,420994533,1683978132,841989066
106,20.851,420994533,140331511,206732558,42074767,722037,136,420994533,1683978132,841989066
107,20.8919,420994533,140331511,206732558,42030038,722037,136,420994533,1683978132,841989066
108,21.1984,420994533,140331511,206732558,42016998,722037,136,420994533,1683978132,841989066
109,20.7722,420994533,140331511,206732558,42030327,722037,136,420994533,1683978132,841989066
110,20.8996,420994533,140331511,206732558,42047728,722037,136,420994533,1683978132,841989066
111,21.1903,420994533,140331511,206732558,41998117,722037,136,420994533,1683978132,841989066
112,20.9468,420994533,140331511,206732558,42015130,722037,136,420994533,1683978132,841989066
113,20.8936,420994533,140331511,206732558,42061967,722037,136,420994533,1683978132,841989066
114,21.1918,420994533,140331511,206732558,42034039,722037,136,420994533,1683978132,841989066
115,20.8916,420994533,140331511,206732558,41964084,722037,136,420994533,1683978132,841989066
116,20.9041,420994533,140331511,206732558,41986251,722037,136,420994533,1683978132,841989066
117,21.1723,420994533,140331511,206732558,41999330,722037,136,420994533,1683978132,841989066
118,20.8781,420994533,140331511,206732558,42044617,722037,136,420994533,1683978132,841989066
119,20.7846,420994533,140331511,206732558,42037568,722037,136,420994533,1683978132,841989066
120,21.1233,420994533,140331511,206732558,42053312,722037,136,420994533,1683978132,841989066
121,20.9197,420994533,140331511,206732558,41978813,722037,136,420994533,1683978132,841989066
122,20.7811,420994533,140331511,206732558,41986163,722037,136,420994533,1683978132,841989066
123,20.7945,420994533,140331511,206732558,42009856,722037,136,420994533,1683978132,841989066
124,21.0572,420994533,140331511,206732558,41957910,722037,136,420994533,1683978132,841989066
125,20.7991,420994533,140331511,206732558,42023798,722037,136,420994533,1683978132,841989066
126,20.9095,420994533,140331511,206732558,42013759,722037,136,420994533,1683978132,841989066
127,20.881,420994533,140331511,206732558,42006239,722037,136,420994533,1683978132,841989066
128,20.776,420994533,140331511,206732558,42052381,722037,136,420994533,1683978132,841989066
129,20.7904,420994533,140331511,206732558,42035550,722037,136,420994533,1683978132,841989066
130,21.0602,420994533,140331511,206732558,41986055,722037,136,420994533,1683978132,841989066
131,20.8441,420994533,140331511,206732558,41952359,722037,136,420994533,1683978132,841989066
132,20.7824,420994533,140331511,206732558,41977139,722037,136,420994533,1683978132,841989066
133,20.9065,420994533,140331511,206732558,42008515,722037,136,420994533,1683978132,841989066
134,20.8379,420994533,140331511,206732558,41988934,722037,136,420994533,1683978132,841989066
135,20.9131,420994533,140331511,206732558,42024956,722037,136,420994533,1683978132,841989066
136,21.0734,420994533,140331511,206732558,42032096,722037,136,420994533,1683978132,841989066
137,20.78,420994533,140331511,206732558,42076633,722037,136,420994533,1683978132,841989066
138,20.8987,420994533,140331511,206732558,42049109,722037,136,420994533,1683978132,841989066
139,21.0955,420994533,140331511,206732558,42005568,722037,136,420994533,1683978132,841989066
140,20.7819,420994533,140331511,206732558,42004450,722037,136,420994533,1683978132,841989066
141,20.9039,420994533,140331511,206732558,41994797,722037,136,420994533,1683978132,841989066
142,21.1194,420994533,140331511,206732558,42017407,722037,136,420994533,1683978132,841989066
143,20.9477,420994533,140331511,206732558,42039335,722037,136,420994533,1683978132,841989066
144,20.9026,420994533,140331511,206732558,42019001,722037,136,420994533,1683978132,841989066
145,21.0469,420994533,140331511,206732558,42046118,722037,136,420994533,1683978132,841989066
146,20.4846,420994533,140331511,206732558,42032241,722037,136,420994533,1683978132,841989066
147,20.7784,420994533,140331511,206732558,42003962,722037,136,420994533,1683978132,841989066
148,21.2023,420994533,140331511,206732558,42035505,722037,136,420994533,1683978132,841989066
149,20.905,420994533,140331511,206732558,42050249,722037,136,420994533,1683978132,841989066
150,20.7684,420994533,140331511,206732558,41988287,722037,136,420994533,1683978132,841989066
151,20.8404,420994533,140331511,206732558,42018601,722037,136,420994533,1683978132,841989066
152,20.7818,420994533,140331511,206732558,41996050,722037,136,420994533,1683978132,841989066
153,20.7942,420994533,140331511,206732558,42055164,722037,136,420994533,1683978132,841989066
154,20.77,420994533,140331511,206732558,42008680,722037,136,420994533,1683978132,841989066
155,21.2055,420994533,140331511,206732558,42077910,722037,136,420994533,1683978132,841989066
156,20.8568,420994533,140331511,206732558,42045265,722037,136,420994533,1683978132,841989066
157,20.7773,420994533,140331511,206732558,42034238,722037,136,420994533,1683978132,841989066
158,21.1897,420994533,140331511,206732558,41994488,722037,136,420994533,1683978132,841989066
159,20.9084,420994533,140331511,206732558,42073594,722037,136,420994533,1683978132,841989066
160,20.7629,420994533,140331511,206732558,42006649,722037,136,420994533,1683978132,841989066
161,21.1474,420994533,140331511,206732558,42002916,722037,136,420994533,1683978132,841989066
162,20.7816,420994533,140331511,206732558,42023280,722037,136,420994533,1683978132,841989066
163,20.7774,420994533,140331511,206732558,42023086,722037,136,420994533,1683978132,841989066
164,21.0682,420994533,140331511,206732558,42074328,722037,136,420994533,1683978132,841989066
165,20.9955,420994533,140331511,206732558,41989252,722037,136,420994533,1683978132,841989066
166,20.7683,420994533,140331511,206732558,42050585,722037,136,420994533,1683978132,841989066
167,20.8499,420994533,140331511,206732558,41967904,722037,136,420994533,1683978132,841989066
168,20.7775,420994533,140331511,206732558,41982506,722037,136,420994533,1683978132,841989066
169,20.7576,420994533,140331511,206732558,42017977,722037,136,420994533,1683978132,841989066
170,20.9004,420994533,140331511,206732558,41997016,722037,136,420994533,1683978132,841989066
171,21.0591,420994533,140331511,206732558,41995915,722037,136,420994533,1683978132,841989066
172,20.7864,420994533,140331511,206732558,42020103,722037,136,420994533,1683978132,841989066
173,20.767,420994533,140331511,206732558,42033374,722037,136,420994533,1683978132,841989066
174,21.0724,420994533,140331511,206732558,42021659,722037,136,420994533,1683978132,841989066
175,20.8886,420994533,140331511,206732558,41956593,722037,136,420994533,1683978132,841989066
176,20.8527,420994533,140331511,206732558,42001845,722037,136,420994533,1683978132,841989066
177,21.1951,420994533,140331511,206732558,42062897,722037,136,420994533,1683978132,841989066
178,20.7652,420994533,140331511,206732558,42057979,722037,136,420994533,1683978132,841989066
179,20.7753,420994533,140331511,206732558,42043568,722037,136,420994533,1683978132,841989066
180,20.9757,420994533,140331511,206732558,42015120,722037,136,420994533,1683978132,841989066
181,21.0478,420994533,140331511,206732558,42045098,722037,136,420994533,1683978132,841989066
182,20.8951,420994533,140331511,206732558,42010036,722037,136,420994533,1683978132,841989066
183,20.8921,420994533,140331511,206732558,41964112,722037,136,420994533,1683978132,841989066
184,20.9289,420994533,140331511,206732558,41993013,722037,136,420994533,1683978132,841989066
185,20.86,420994533,140331511,206732558,42020032,722037,136,420994533,1683978132,841989066
186,20.7934,420994533,140331511,206732558,41992689,722037,136,420994533,1683978132,841989066
187,21.2786,420994533,140331511,206732558,42049148,722037,136,420994533,1683978132,841989066
188,20.9164,420994533,140331511,206732558,42041801,722037,136,420994533,1683978132,841989066
189,20.8984,420994533,140331511,206732558,42061003,722037,136,420994533,1683978132,841989066
190,21.129,420994533,140331511,206732558,42005200,722037,136,420994533,1683978132,841989066
191,20.8915,420994533,140331511,206732558,42007809,722037,136,420994533,1683978132,841989066
192,20.7748,420994533,140331511,206732558,41993276,722037,136,420994533,1683978132,841989066
193,21.2081,420994533,140331511,206732558,41976303,722037,136,420994533,1683978132,841989066
194,20.7811,420994533,140331511,206732558,42041547,722037,136,420994533,1683978132,841989066
195,20.7802,420994533,140331511,206732558,42034675,722037,136,420994533,1683978132,841989066
196,20.9832,420994533,140331511,206732558,42054809,722037,136,420994533,1683978132,841989066
197,20.9245,420994533,140331511,206732558,42020226,722037,136,420994533,1683978132,841989066
198,20.7813,420994533,140331511,206732558,41994441,722037,136,420994533,1683978132,841989066
199,21.1814,420994533,140331511,206732558,42034718,722037,136,420994533,1683978132,841989066
200,20.8923,420994533,140331511,206732558,42070403,722037,136,420994533,1683978132,841989066
201,20.8936,420994533,140331511,206732558,42011631,722037,136,420994533,1683978132,841989066
202,21.13,420994533,140331511,206732558,42062463,722037,136,420994533,1683978132,841989066
203,20.9075,420994533,140331511,206732558,42011514,722037,136,420994533,1683978132,841989066
204,20.7777,420994533,140331511,206732558,42040607,722037,136,420994533,1683978132,841989066
205,21.0306,420994533,140331511,206732558,41977792,722037,136,420994533,1683978132,841989066
206,21.0492,420994533,140331511,206732558,42024396,722037,136,420994533,1683978132,841989066
207,20.8988,420994533,140331511,206732558,42005772,722037,136,420994533,1683978132,841989066
208,20.9028,420994533,140331511,206732558,41983162,722037,136,420994533,1683978132,841989066
209,21.0738,420994533,140331511,206732558,42004394,722037,136,420994533,1683978132,841989066
210,20.7753,420994533,140331511,206732558,42038533,722037,136,420994533,1683978132,841989066
211,20.9148,420994533,140331511,206732558,42576341,722037,136,420994533,1683978132,841989066
212,21.052,420994533,140331511,206732558,42036884,722037,136,420994533,1683978132,841989066
213,20.7871,420994533,140331511,206732558,42057234,722037,136,420994533,1683978132,841989066
214,20.9073,420994533,140331511,206732558,42034051,722037,136,420994533,1683978132,841989066
215,21.0664,420994533,140331511,206732558,42042507,722037,136,420994533,1683978132,841989066
216,20.7756,420994533,140331511,206732558,42002751,722037,136,420994533,1683978132,841989066
217,20.9,420994533,140331511,206732558,42033655,722037,136,420994533,1683978132,841989066
218,21.0438,420994533,140331511,206732558,42028272,722037,136,420994533,1683978132,841989066
219,21.0349,420994533,140331511,206732558,42003365,722037,136,420994533,1683978132,841989066
220,21.1233,420994533,140331511,206732558,41999177,722037,136,420994533,1683978132,841989066
221,20.9841,420994533,140331511,206732558,42011629,722037,136,420994533,1683978132,841989066
222,20.7799,420994533,140331511,206732558,42004286,722037,136,420994533,1683978132,841989066
223,20.8346,420994533,140331511,206732558,41964021,722037,136,420994533,1683978132,841989066
224,20.8066,420994533,140331511,206732558,42000845,722037,136,420994533,1683978132,841989066
225,20.9013,420994533,140331511,206732558,42031551,722037,136,420994533,1683978132,841989066
226,20.7752,420994533,140331511,206732558,42000652,722037,136,420994533,1683978132,841989066
227,20.93,420994533,140331511,206732558,42052698,722037,136,420994533,1683978132,841989066
228,20.7888,420994533,140331511,206732558,41996339,722037,136,420994533,1683978132,841989066
229,20.7605,420994533,140331511,206732558,42015409,722037,136,420994533,1683978132,841989066
230,21.2144,420994533,140331511,206732558,42021739,722037,136,420994533,1683978132,841989066
231,20.7787,420994533,140331511,206732558,42023100,722037,136,420994533,1683978132,841989066
232,20.7866,420994533,140331511,206732558,42054887,722037,136,420994533,1683978132,841989066
233,21.1908,420994533,140331511,206732558,42018485,722037,136,420994533,1683978132,841989066
234,20.8446,420994533,140331511,206732558,41984978,722037,136,420994533,1683978132,841989066
235,20.8968,420994533,140331511,206732558,42025849,722037,136,420994533,1683978132,841989066
236,21.2486,420994533,140331511,206732558,42032532,722037,136,420994533,1683978132,841989066
237,20.854,420994533,140331511,206732558,42053582,722037,136,420994533,1683978132,841989066
238,20.7748,420994533,140331511,206732558,41933168,722037,136,420994533,1683978132,841989066
239,21.1276,420994533,140331511,206732558,41970113,722037,136,420994533,1683978132,841989066
240,20.7802,420994533,140331511,206732558,41995768,722037,136,420994533,1683978132,841989066
241,20.8925,420994533,140331511,206732558,42010362,722037,136,420994533,1683978132,841989066
242,21.0353,420994533,140331511,206732558,41991239,722037,136,420994533,1683978132,841989066
243,20.9305,420994533,140331511,206732558,42006601,722037,136,420994533,1683978132,841989066
244,20.8947,420994533,140331511,206732558,42005761,722037,136,420994533,1683978132,841989066
245,21.1083,420994533,140331511,206732558,42028569,722037,136,420994533,1683978132,841989066
246,20.9906,420994533,140331511,206732558,42007101,722037,136,420994533,1683978132,841989066
247,20.7953,420994533,140331511,206732558,42002078,722037,136,420994533,1683978132,841989066
248,20.91,420994533,140331511,206732558,42055287,722037,136,420994533,1683978132,841989066
249,20.9854,420994533,140331511,206732558,41971919,722037,136,420994533,1683978132,841989066
250,20.7982,420994533,140331511,206732558,41973271,722037,136,420994533,1683978132,841989066
251,20.9206,420994533,140331511,206732558,42033767,722037,136,420994533,1683978132,841989066
252,20.9397,420994533,140331511,206732558,42015353,722037,136,420994533,1683978132,841989066
253,20.7737,420994533,140331511,206732558,41980578,722037,136,420994533,1683978132,841989066
254,20.9009,420994533,140331511,206732558,42010128,722037,136,420994533,1683978132,841989066
255,21.2083,420994533,140331511,206732558,42036682,722037,136,420994533,1683978132,841989066
256,20.8831,420994533,140331511,206732558,41982295,722037,136,420994533,1683978132,841989066
257,20.7977,420994533,140331511,206732558,42015552,722037,136,420994533,1683978132,841989066
258,21.1998,420994533,140331511,206732558,42065195,722037,136,420994533,1683978132,841989066
259,20.7561,420994533,140331511,206732558,42016083,722037,136,420994533,1683978132,841989066
260,20.9196,420994533,140331511,206732558,42014991,722037,136,420994533,1683978132,841989066
261,21.07,420994533,140331511,206732558,41972641,722037,136,420994533,1683978132,841989066
262,20.8929,420994533,140331511,206732558,42026102,722037,136,420994533,1683978132,841989066
263,20.901,420994533,140331511,206732558,42035669,722037,136,420994533,1683978132,841989066
264,20.9874,420994533,140331511,206732558,42009533,722037,136,420994533,1683978132,841989066
265,20.9895,420994533,140331511,206732558,42013119,722037,136,420994533,1683978132,841989066
266,20.8983,420994533,140331511,206732558,42056941,722037,136,420994533,1683978132,841989066
267,21.1362,420994533,140331511,206732558,42058083,722037,136,420994533,1683978132,841989066
268,20.7688,420994533,140331511,206732558,41985254,722037,136,420994533,1683978132,841989066
269,20.7758,420994533,140331511,206732558,42009634,722037,136,420994533,1683978132,841989066
270,20.983,420994533,140331511,206732558,42042097,722037,136,420994533,1683978132,841989066
271,20.922,420994533,140331511,206732558,42010185,722037,136,420994533,1683978132,841989066
272,20.7884,420994533,140331511,206732558,41989753,722037,136,420994533,1683978132,841989066
273,20.9205,420994533,140331511,206732558,42004585,722037,136,420994533,1683978132,841989066
274,21.0477,420994533,140331511,206732558,42079396,722037,136,420994533,1683978132,841989066
275,20.7857,420994533,140331511,206732558,42040051,722037,136,420994533,1683978132,841989066
276,20.91,420994533,140331511,206732558,42048037,722037,136,420994533,1683978132,841989066
277,21.0534,420994533,140331511,206732558,41993247,722037,136,420994533,1683978132,841989066
278,20.786,420994533,140331511,206732558,42013894,722037,136,420994533,1683978132,841989066
279,21.1224,420994533,140331511,206732558,42020873,722037,136,420994533,1683978132,841989066
280,21.0372,420994533,140331511,206732558,41955882,722037,136,420994533,1683978132,841989066
281,20.7754,420994533,140331511,206732558,42024812,722037,136,420994533,1683978132,841989066
282,20.8922,420994533,140331511,206732558,42008564,722037,136,420994533,1683978132,841989066
283,21.0656,420994533,140331511,206732558,42525349,722037,136,420994533,1683978132,841989066
284,20.8955,420994533,140331511,206732558,42043922,722037,136,420994533,1683978132,841989066
285,20.7797,420994533,140331511,206732558,42038096,722037,136,420994533,1683978132,841989066
286,20.8254,420994533,140331511,206732558,42000778,722037,136,420994533,1683978132,841989066
287,20.8983,420994533,140331511,206732558,41998059,722037,136,420994533,1683978132,841989066
288,20.8407,420994533,140331511,206732558,42006509,722037,136,420994533,1683978132,841989066
289,21.0298,420994533,140331511,206732558,42086637,722037,136,420994533,1683978132,841989066
290,20.7817,420994533,140331511,206732558,42044049,722037,136,420994533,1683978132,841989066
291,20.9025,420994533,140331511,206732558,41982576,722037,136,420994533,1683978132,841989066
292,20.8796,420994533,140331511,206732558,41985637,722037,136,420994533,1683978132,841989066
293,20.7778,420994533,140331511,206732558,42002306,722037,136,420994533,1683978132,841989066
294,20.776,420994533,140331511,206732558,42000560,722037,136,420994533,1683978132,841989066
295,21.2733,420994533,140331511,206732558,42020832,722037,136,420994533,1683978132,841989066
296,20.9016,420994533,140331511,206732558,42015319,722037,136,420994533,1683978132,841989066
297,20.9059,420994533,140331511,206732558,42014703,722037,136,420994533,1683978132,841989066
298,21.1362,420994533,140331511,206732558,42034846,722037,136,420994533,1683978132,841989066
299,20.7901,420994533,140331511,206732558,41972930,722037,136,420994533,1683978132,841989066
300,20.9096,420994533,140331511,206732558,42080891,722037,136,420994533,1683978132,841989066
301,21.2016,420994533,140331511,206732558,42008793,722037,136,420994533,1683978132,841989066
302,20.8403,420994533,140331511,206732558,42022945,722037,136,420994533,1683978132,841989066
303,20.9026,420994533,140331511,206732558,42012746,722037,136,420994533,1683978132,841989066
304,21.0876,420994533,140331511,206732558,42011590,722037,136,420994533,1683978132,841989066
305,20.8928,420994533,140331511,206732558,42013620,722037,136,420994533,1683978132,841989066
306,20.9054,420994533,140331511,206732558,41992309,722037,136,420994533,1683978132,841989066
307,21.0843,420994533,140331511,206732558,42004678,722037,136,420994533,1683978132,841989066
308,20.8908,420994533,140331511,206732558,41990283,722037,136,420994533,1683978132,841989066
309,20.932,420994533,140331511,206732558,42011303,722037,136,420994533,1683978132,841989066
310,21.1881,420994533,140331511,206732558,42038876,722037,136,420994533,1683978132,841989066
311,20.8009,420994533,140331511,206732558,42006031,722037,136,420994533,1683978132,841989066
312,20.7769,420994533,140331511,206732558,42005630,722037,136,420994533,1683978132,841989066
313,21.199,420994533,140331511,206732558,42034734,722037,136,420994533,1683978132,841989066
314,20.7827,420994533,140331511,206732558,42012083,722037,136,420994533,1683978132,841989066
315,20.892,420994533,140331511,206732558,42049119,722037,136,420994533,1683978132,841989066
316,21.1812,420994533,140331511,206732558,42020943,722037,136,420994533,1683978132,841989066
317,20.8332,420994533,140331511,206732558,42040802,722037,136,420994533,1683978132,841989066
318,20.7764,420994533,140331511,206732558,42018586,722037,136,420994533,1683978132,841989066
319,20.9043,420994533,140331511,206732558,41988978,722037,136,420994533,1683978132,841989066
320,21.0151,420994533,140331511,206732558,42017010,722037,136,420994533,1683978132,841989066
321,20.9113,420994533,140331511,206732558,42020818,722037,136,420994533,1683978132,841989066
322,20.794,420994533,140331511,206732558,42032043,722037,136,420994533,1683978132,841989066
323,20.7804,420994533,140331511,206732558,42027113,722037,136,420994533,1683978132,841989066
324,20.7825,420994533,140331511,206732558,42025784,722037,136,420994533,1683978132,841989066
325,20.803,420994533,140331511,206732558,42052425,722037,136,420994533,1683978132,841989066
326,21.1873,420994533,140331511,206732558,42026044,722037,136,420994533,1683978132,841989066
327,20.7766,420994533,140331511,206732558,42074293,722037,136,420994533,1683978132,841989066
328,20.7603,420994533,140331511,206732558,41986735,722037,136,420994533,1683978132,841989066
329,21.0499,420994533,140331511,206732558,42037028,722037,136,420994533,1683978132,841989066
330,20.7838,420994533,140331511,206732558,42045136,722037,136,420994533,1683978132,841989066
331,20.76,420994533,140331511,206732558,41999789,722037,136,420994533,1683978132,841989066
332,20.978,420994533,140331511,206732558,42000824,722037,136,420994533,1683978132,841989066
333,20.9889,420994533,140331511,206732558,42048274,722037,136,420994533,1683978132,841989066
334,20.7771,420994533,140331511,206732558,42015107,722037,136,420994533,1683978132,841989066
335,20.7842,420994533,140331511,206732558,42536526,722037,136,420994533,1683978132,841989066
336,20.8997,420994533,140331511,206732558,42041917,722037,136,420994533,1683978132,841989066
337,20.894,420994533,140331511,206732558,42006924,722037,136,420994533,1683978132,841989066
