sample,gpu_forward_ms,ia_vertices,ia_primitives,vs_invocations,ps_invocations,visible_instances,active_mesh_lods,logical_indices,list_r32_bytes,list_r16_bytes
55,20.9662,420994533,140331511,206732558,42020334,722037,136,420994533,1683978132,841989066
56,20.869,420994533,140331511,206732558,42059406,722037,136,420994533,1683978132,841989066
57,21.2693,420994533,140331511,206732558,42049092,722037,136,420994533,1683978132,841989066
58,20.8477,420994533,140331511,206732558,42006650,722037,136,420994533,1683978132,841989066
59,20.8537,420994533,140331511,206732558,41999918,722037,136,420994533,1683978132,841989066
60,21.2728,420994533,140331511,206732558,42039979,722037,136,420994533,1683978132,841989066
61,20.9817,420994533,140331511,206732558,41957488,722037,136,420994533,1683978132,841989066
62,21.0017,420994533,140331511,206732558,42048970,722037,136,420994533,1683978132,841989066
63,21.1952,420994533,140331511,206732558,41962726,722037,136,420994533,1683978132,841989066
64,20.9855,420994533,140331511,206732558,42081879,722037,136,420994533,1683978132,841989066
65,20.9812,420994533,140331511,206732558,41969227,722037,136,420994533,1683978132,841989066
66,20.9802,420994533,140331511,206732558,42042358,722037,136,420994533,1683978132,841989066
67,21.1332,420994533,140331511,206732558,42048789,722037,136,420994533,1683978132,841989066
68,20.8513,420994533,140331511,206732558,41973880,722037,136,420994533,1683978132,841989066
69,20.8711,420994533,140331511,206732558,42068646,722037,136,420994533,1683978132,841989066
70,21.1613,420994533,140331511,206732558,42014627,722037,136,420994533,1683978132,841989066
71,20.879,420994533,140331511,206732558,42014443,722037,136,420994533,1683978132,841989066
72,20.9633,420994533,140331511,206732558,42010068,722037,136,420994533,1683978132,841989066
73,21.1468,420994533,140331511,206732558,42017999,722037,136,420994533,1683978132,841989066
74,20.9779,420994533,140331511,206732558,42041071,722037,136,420994533,1683978132,841989066
75,20.8773,420994533,140331511,206732558,42016189,722037,136,420994533,1683978132,841989066
76,21.1574,420994533,140331511,206732558,42064936,722037,136,420994533,1683978132,841989066
77,20.9848,420994533,140331511,206732558,42010174,722037,136,420994533,1683978132,841989066
78,20.8666,420994533,140331511,206732558,42069846,722037,136,420994533,1683978132,841989066
79,21.31,420994533,140331511,206732558,42024771,722037,136,420994533,1683978132,841989066
80,20.9828,420994533,140331511,206732558,42019314,722037,136,420994533,1683978132,841989066
81,20.8652,420994533,140331511,206732558,41995218,722037,136,420994533,1683978132,841989066
82,21.2704,420994533,140331511,206732558,42014490,722037,136,420994533,1683978132,841989066
83,20.9889,420994533,140331511,206732558,42027364,722037,136,420994533,1683978132,841989066
84,20.9731,420994533,140331511,206732558,42019534,722037,136,420994533,1683978132,841989066
85,21.196,420994533,140331511,206732558,41988366,722037,136,420994533,1683978132,841989066
86,20.8766,420994533,140331511,206732558,42091410,722037,136,420994533,1683978132,841989066
87,20.8538,420994533,140331511,206732558,42043696,722037,136,420994533,1683978132,841989066
88,21.318,420994533,140331511,206732558,41980470,722037,136,420994533,1683978132,841989066
89,20.857,420994533,140331511,206732558,41997429,722037,136,420994533,1683978132,841989066
90,20.9714,420994533,140331511,206732558,42014344,722037,136,420994533,1683978132,841989066
91,21.2791,420994533,140331511,206732558,41967209,722037,136,420994533,1683978132,841989066
92,20.9893,420994533,140331511,206732558,42006226,722037,136,420994533,1683978132,841989066
93,20.991,420994533,140331511,206732558,41997402,722037,136,420994533,1683978132,841989066
94,21.262,420994533,140331511,206732558,41991855,722037,136,420994533,1683978132,841989066
95,21.0364,420994533,140331511,206732558,41947198,722037,136,420994533,1683978132,841989066
96,20.8549,420994533,140331511,206732558,42037458,722037,136,420994533,1683978132,841989066
97,21.2578,420994533,140331511,206732558,42028588,722037,136,420994533,1683978132,841989066
98,21.0704,420994533,140331511,206732558,42030473,722037,136,420994533,1683978132,841989066
99,20.8769,420994533,140331511,206732558,42016835,722037,136,420994533,1683978132,841989066
100,20.9871,420994533,140331511,206732558,41994956,722037,136,420994533,1683978132,841989066
101,20.9879,420994533,140331511,206732558,41936416,722037,136,420994533,1683978132,841989066
102,20.9888,420994533,140331511,206732558,42033772,722037,136,420994533,1683978132,841989066
103,21.2565,420994533,140331511,206732558,41971715,722037,136,420994533,1683978132,841989066
104,20.9754,420994533,140331511,206732558,42079129,722037,136,420994533,1683978132,841989066
105,20.9981,420994533,140331511,206732558,41995600,722037,136,420994533,1683978132,841989066
106,21.2689,420994533,140331511,206732558,42043385,722037,136,420994533,1683978132,841989066
107,20.8816,420994533,140331511,206732558,42034424,722037,136,420994533,1683978132,841989066
108,20.9852,420994533,140331511,206732558,41976656,722037,136,420994533,1683978132,841989066
109,21.0696,420994533,140331511,206732558,41999572,722037,136,420994533,1683978132,841989066
110,21.1337,420994533,140331511,206732558,42019233,722037,136,420994533,1683978132,841989066
111,20.8662,420994533,140331511,206732558,42044021,722037,136,420994533,1683978132,841989066
112,20.8827,420994533,140331511,206732558,41985976,722037,136,420994533,1683978132,841989066
113,20.8488,420994533,140331511,206732558,42018152,722037,136,420994533,1683978132,841989066
114,20.8865,420994533,140331511,206732558,42074994,722037,136,420994533,1683978132,841989066
115,21.1681,420994533,140331511,206732558,42040868,722037,136,420994533,1683978132,841989066
116,20.8919,420994533,140331511,206732558,42012263,722037,136,420994533,1683978132,841989066
117,20.8685,420994533,140331511,206732558,42016160,722037,136,420994533,1683978132,841989066
118,20.8635,420994533,140331511,206732558,42055039,722037,136,420994533,1683978132,841989066
119,21.0029,420994533,140331511,206732558,41939731,722037,136,420994533,1683978132,841989066
120,20.9025,420994533,140331511,206732558,42058507,722037,136,420994533,1683978132,841989066
121,20.8585,420994533,140331511,206732558,42032473,722037,136,420994533,1683978132,841989066
122,21.3044,420994533,140331511,206732558,42057969,722037,136,420994533,1683978132,841989066
123,20.8916,420994533,140331511,206732558,42021653,722037,136,420994533,1683978132,841989066
124,20.8934,420994533,140331511,206732558,42050512,722037,136,420994533,1683978132,841989066
125,21.1966,420994533,140331511,206732558,41960709,722037,136,420994533,1683978132,841989066
126,20.8824,420994533,140331511,206732558,42041929,722037,136,420994533,1683978132,841989066
127,20.882,420994533,140331511,206732558,42001133,722037,136,420994533,1683978132,841989066
128,21.1557,420994533,140331511,206732558,42053209,722037,136,420994533,1683978132,841989066
129,20.8599,420994533,140331511,206732558,42032550,722037,136,420994533,1683978132,841989066
130,20.8888,420994533,140331511,206732558,41993314,722037,136,420994533,1683978132,841989066
131,21.154,420994533,140331511,206732558,41979664,722037,136,420994533,1683978132,841989066
132,20.9121,420994533,140331511,206732558,42048026,722037,136,420994533,1683978132,841989066
133,20.866,420994533,140331511,206732558,42025682,722037,136,420994533,1683978132,841989066
134,20.9053,420994533,140331511,206732558,42055009,722037,136,420994533,1683978132,841989066
135,20.8665,420994533,140331511,206732558,41992788,722037,136,420994533,1683978132,841989066
136,20.8731,420994533,140331511,206732558,42071513,722037,136,420994533,1683978132,841989066
137,20.8821,420994533,140331511,206732558,41993124,722037,136,420994533,1683978132,841989066
138,21.2057,420994533,140331511,206732558,42059635,722037,136,420994533,1683978132,841989066
139,20.8832,420994533,140331511,206732558,42036425,722037,136,420994533,1683978132,841989066
140,20.8783,420994533,140331511,206732558,42063307,722037,136,420994533,1683978132,841989066
141,21.2226,420994533,140331511,206732558,42038029,722037,136,420994533,1683978132,841989066
142,20.9873,420994533,140331511,206732558,42031453,722037,136,420994533,1683978132,841989066
143,20.8903,420994533,140331511,206732558,42015272,722037,136,420994533,1683978132,841989066
144,21.316,420994533,140331511,206732558,41974785,722037,136,420994533,1683978132,841989066
145,20.9839,420994533,140331511,206732558,42036024,722037,136,420994533,1683978132,841989066
146,20.8884,420994533,140331511,206732558,42020072,722037,136,420994533,1683978132,841989066
147,21.1895,420994533,140331511,206732558,42055609,722037,136,420994533,1683978132,841989066
148,20.9727,420994533,140331511,206732558,42036454,722037,136,420994533,1683978132,841989066
149,20.8626,420994533,140331511,206732558,41993719,722037,136,420994533,1683978132,841989066
