sample,gpu_forward_ms,ia_vertices,ia_primitives,vs_invocations,ps_invocations,visible_instances,active_mesh_lods,logical_indices,list_r32_bytes,list_r16_bytes
147,23.6933,420994533,140331511,234436786,41977864,722037,136,420994533,1683978132,841989066
148,23.9488,420994533,140331511,234436786,42013583,722037,136,420994533,1683978132,841989066
149,23.9003,420994533,140331511,234436786,41995997,722037,136,420994533,1683978132,841989066
150,23.8662,420994533,140331511,234436786,42032454,722037,136,420994533,1683978132,841989066
151,23.6798,420994533,140331511,234436786,42060266,722037,136,420994533,1683978132,841989066
152,23.9726,420994533,140331511,234436786,41991679,722037,136,420994533,1683978132,841989066
153,24.0049,420994533,140331511,234436786,42018512,722037,136,420994533,1683978132,841989066
154,23.8039,420994533,140331511,234436786,42037128,722037,136,420994533,1683978132,841989066
155,24.0011,420994533,140331511,234436786,41996530,722037,136,420994533,1683978132,841989066
156,23.8236,420994533,140331511,234436786,41998340,722037,136,420994533,1683978132,841989066
157,24.0837,420994533,140331511,234436786,42041308,722037,136,420994533,1683978132,841989066
158,23.7009,420994533,140331511,234436786,42010540,722037,136,420994533,1683978132,841989066
159,24.0478,420994533,140331511,234436786,42025846,722037,136,420994533,1683978132,841989066
160,23.6703,420994533,140331511,234436786,42023889,722037,136,420994533,1683978132,841989066
161,23.9971,420994533,140331511,234436786,42031176,722037,136,420994533,1683978132,841989066
162,23.845,420994533,140331511,234436786,42085602,722037,136,420994533,1683978132,841989066
163,23.6778,420994533,140331511,234436786,41953541,722037,136,420994533,1683978132,841989066
164,23.8344,420994533,140331511,234436786,41987517,722037,136,420994533,1683978132,841989066
165,24.0894,420994533,140331511,234436786,42008272,722037,136,420994533,1683978132,841989066
166,23.7852,420994533,140331511,234436786,42057679,722037,136,420994533,1683978132,841989066
167,23.8803,420994533,140331511,234436786,41969404,722037,136,420994533,1683978132,841989066
168,23.6736,420994533,140331511,234436786,42008871,722037,136,420994533,1683978132,841989066
169,23.9923,420994533,140331511,234436786,42053725,722037,136,420994533,1683978132,841989066
170,23.955,420994533,140331511,234436786,42022017,722037,136,420994533,1683978132,841989066
171,23.8034,420994533,140331511,234436786,41994849,722037,136,420994533,1683978132,841989066
172,23.946,420994533,140331511,234436786,42062319,722037,136,420994533,1683978132,841989066
173,24.0116,420994533,140331511,234436786,42029698,722037,136,420994533,1683978132,841989066
174,23.6706,420994533,140331511,234436786,42025339,722037,136,420994533,1683978132,841989066
175,23.7932,420994533,140331511,234436786,42000881,722037,136,420994533,1683978132,841989066
176,23.7969,420994533,140331511,234436786,42008763,722037,136,420994533,1683978132,841989066
177,23.9781,420994533,140331511,234436786,41968349,722037,136,420994533,1683978132,841989066
178,23.6761,420994533,140331511,234436786,41956704,722037,136,420994533,1683978132,841989066
179,23.8714,420994533,140331511,234436786,42013386,722037,136,420994533,1683978132,841989066
180,23.8298,420994533,140331511,234436786,42015201,722037,136,420994533,1683978132,841989066
181,24.065,420994533,140331511,234436786,41972317,722037,136,420994533,1683978132,841989066
182,23.7933,420994533,140331511,234436786,41973377,722037,136,420994533,1683978132,841989066
183,23.9735,420994533,140331511,234436786,42016426,722037,136,420994533,1683978132,841989066
184,23.6725,420994533,140331511,234436786,42028089,722037,136,420994533,1683978132,841989066
185,23.9003,420994533,140331511,234436786,42007633,722037,136,420994533,1683978132,841989066
186,23.833,420994533,140331511,234436786,42002006,722037,136,420994533,1683978132,841989066
187,23.9514,420994533,140331511,234436786,41971292,722037,136,420994533,1683978132,841989066
188,23.7943,420994533,140331511,234436786,42064742,722037,136,420994533,1683978132,841989066
189,24.0813,420994533,140331511,234436786,42002000,722037,136,420994533,1683978132,841989066
190,23.6694,420994533,140331511,234436786,42019974,722037,136,420994533,1683978132,841989066
191,24.1001,420994533,140331511,234436786,42002604,722037,136,420994533,1683978132,841989066
192,23.6791,420994533,140331511,234436786,42005071,722037,136,420994533,1683978132,841989066
193,23.992,420994533,140331511,234436786,42001361,722037,136,420994533,1683978132,841989066
194,23.7751,420994533,140331511,234436786,42035829,722037,136,420994533,1683978132,841989066
195,23.9814,420994533,140331511,234436786,42052349,722037,136,420994533,1683978132,841989066
196,23.7915,420994533,140331511,234436786,42058983,722037,136,420994533,1683978132,841989066
197,23.9796,420994533,140331511,234436786,41995880,722037,136,420994533,1683978132,841989066
198,23.759,420994533,140331511,234436786,42049622,722037,136,420994533,1683978132,841989066
199,23.6836,420994533,140331511,234436786,42017345,722037,136,420994533,1683978132,841989066
200,23.6738,420994533,140331511,234436786,42037091,722037,136,420994533,1683978132,841989066
201,23.6936,420994533,140331511,234436786,41946199,722037,136,420994533,1683978132,841989066
202,23.7334,420994533,140331511,234436786,42027094,722037,136,420994533,1683978132,841989066
203,23.6884,420994533,140331511,234436786,42036801,722037,136,420994533,1683978132,841989066
204,23.7123,420994533,140331511,234436786,42067975,722037,136,420994533,1683978132,841989066
205,23.9857,420994533,140331511,234436786,41972196,722037,136,420994533,1683978132,841989066
206,23.7612,420994533,140331511,234436786,42021132,722037,136,420994533,1683978132,841989066
207,24.0278,420994533,140331511,234436786,42021752,722037,136,420994533,1683978132,841989066
208,23.6778,420994533,140331511,234436786,42043441,722037,136,420994533,1683978132,841989066
209,23.6615,420994533,140331511,234436786,42042033,722037,136,420994533,1683978132,841989066
210,23.7582,420994533,140331511,234436786,41995273,722037,136,420994533,1683978132,841989066
211,23.7184,420994533,140331511,234436786,42011586,722037,136,420994533,1683978132,841989066
212,23.8602,420994533,140331511,234436786,42062633,722037,136,420994533,1683978132,841989066
213,23.8003,420994533,140331511,234436786,42031997,722037,136,420994533,1683978132,841989066
214,23.8579,420994533,140331511,234436786,42006026,722037,136,420994533,1683978132,841989066
215,24.0115,420994533,140331511,234436786,42001032,722037,136,420994533,1683978132,841989066
216,23.7293,420994533,140331511,234436786,42004616,722037,136,420994533,1683978132,841989066
217,23.7954,420994533,140331511,234436786,41980081,722037,136,420994533,1683978132,841989066
218,23.9226,420994533,140331511,234436786,42017474,722037,136,420994533,1683978132,841989066
219,24.0062,420994533,140331511,234436786,42032618,722037,136,420994533,1683978132,841989066
220,23.8323,420994533,140331511,234436786,42023395,722037,136,420994533,1683978132,841989066
221,23.691,420994533,140331511,234436786,42002433,722037,136,420994533,1683978132,841989066
222,23.9058,420994533,140331511,234436786,41990331,722037,136,420994533,1683978132,841989066
223,23.7042,420994533,140331511,234436786,42029155,722037,136,420994533,1683978132,841989066
224,23.8574,420994533,140331511,234436786,42486996,722037,136,420994533,1683978132,841989066
225,23.8733,420994533,140331511,234436786,41988090,722037,136,420994533,1683978132,841989066
